ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,originalRightId
Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.60 %,Unite Red Rye Ale,Hale_s Ales,Amber Ale,4.60 %,"('Brew_Factory_Name', 'Style')",0@3079
Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.60 %,Unite Red Rye Ale,The Pike Brewing Company,Amber Ale,4.80 %,"('Style', 'ABV')",0@3079
Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.60 %,Hale_s Red Menace Big Amber,Hale_s Ales,Amber Ale,4.60 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@3079
Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.60 %,Hale_s Red Menace Big Amber,Hale_s Ales,American Amber / Red Ale,4.80 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@3079
Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.60 %,Hale_s Red Menace Big Amber,The Pike Brewing Company,Amber Ale,4.80 %,"('Beer_Name', 'Style', 'ABV')",0@3079
Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.60 %,Unite Red Rye Ale,Hale_s Ales,Amber Ale,4.80 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@3079
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Boohai Red Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('Beer_Name',)",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,American Amber / Red Ale,5.60 %,"('Style',)",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Boohai Red Ale,Crazy Mountain Brewing Company,Amber Ale,5.60 %,"('Beer_Name', 'Brew_Factory_Name')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Boohai Red Ale,Capitol City Brewing Company,American Amber / Red Ale,5.60 %,"('Beer_Name', 'Style')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Boohai Red Ale,Capitol City Brewing Company,Amber Ale,6.00 %,"('Beer_Name', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Crazy Mountain Brewing Company,American Amber / Red Ale,5.60 %,"('Brew_Factory_Name', 'Style')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,American Amber / Red Ale,6.00 %,"('Style', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Boohai Red Ale,Crazy Mountain Brewing Company,American Amber / Red Ale,5.60 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Boohai Red Ale,Crazy Mountain Brewing Company,Amber Ale,6.00 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Boohai Red Ale,Capitol City Brewing Company,American Amber / Red Ale,6.00 %,"('Beer_Name', 'Style', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Crazy Mountain Brewing Company,American Amber / Red Ale,6.00 %,"('Brew_Factory_Name', 'Style', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Regimental 80 Scottish Ale,Capitol City Brewing Company,Amber Ale,5.60 %,"('Beer_Name',)",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,American Amber / Red Ale,5.60 %,"('Style',)",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Regimental 80 Scottish Ale,Crooked Eye Brewery,Amber Ale,5.60 %,"('Beer_Name', 'Brew_Factory_Name')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Regimental 80 Scottish Ale,Capitol City Brewing Company,American Amber / Red Ale,5.60 %,"('Beer_Name', 'Style')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Regimental 80 Scottish Ale,Capitol City Brewing Company,Amber Ale,4.70 %,"('Beer_Name', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Crooked Eye Brewery,American Amber / Red Ale,5.60 %,"('Brew_Factory_Name', 'Style')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Capitol City Brewing Company,American Amber / Red Ale,4.70 %,"('Style', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Regimental 80 Scottish Ale,Crooked Eye Brewery,American Amber / Red Ale,5.60 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Regimental 80 Scottish Ale,Crooked Eye Brewery,Amber Ale,4.70 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Regimental 80 Scottish Ale,Capitol City Brewing Company,American Amber / Red Ale,4.70 %,"('Beer_Name', 'Style', 'ABV')",1@1177
Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,Capitol City Amber Waves Ale,Crooked Eye Brewery,American Amber / Red Ale,4.70 %,"('Brew_Factory_Name', 'Style', 'ABV')",1@1177
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kuhnhenn Red Run Red Ale,Capitol City Brewing,American Amber / Red Ale,5.40 %,"('Beer_Name',)",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Capitol City Brewing,Amber Ale,5.40 %,"('Style',)",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kuhnhenn Red Run Red Ale,Kuhnhenn Brewing,American Amber / Red Ale,5.40 %,"('Beer_Name', 'Brew_Factory_Name')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kuhnhenn Red Run Red Ale,Capitol City Brewing,Amber Ale,5.40 %,"('Beer_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kuhnhenn Red Run Red Ale,Capitol City Brewing,American Amber / Red Ale,6 %,"('Beer_Name', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Kuhnhenn Brewing,Amber Ale,5.40 %,"('Brew_Factory_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Capitol City Brewing,Amber Ale,6 %,"('Style', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kuhnhenn Red Run Red Ale,Kuhnhenn Brewing,Amber Ale,5.40 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kuhnhenn Red Run Red Ale,Kuhnhenn Brewing,American Amber / Red Ale,6 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kuhnhenn Red Run Red Ale,Capitol City Brewing,Amber Ale,6 %,"('Beer_Name', 'Style', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Kuhnhenn Brewing,Amber Ale,6 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Capitol City Brewing,American Amber / Red Ale,5.40 %,"('Beer_Name',)",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Capitol City Brewing,Amber Ale,5.40 %,"('Style',)",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,American Amber / Red Ale,5.40 %,"('Beer_Name', 'Brew_Factory_Name')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Capitol City Brewing,Amber Ale,5.40 %,"('Beer_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Capitol City Brewing,American Amber / Red Ale,6 %,"('Beer_Name', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Crazy Mountain Brewing Company,Amber Ale,5.40 %,"('Brew_Factory_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Capitol City Brewing,Amber Ale,6 %,"('Style', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,Amber Ale,5.40 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,American Amber / Red Ale,6 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Capitol City Brewing,Amber Ale,6 %,"('Beer_Name', 'Style', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Crazy Mountain Brewing Company,Amber Ale,6 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kauai Island Cane Fire Red,Capitol City Brewing,American Amber / Red Ale,5.40 %,"('Beer_Name',)",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Capitol City Brewing,Amber Ale,5.40 %,"('Style',)",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kauai Island Cane Fire Red,Kauai Island Brewing Company,American Amber / Red Ale,5.40 %,"('Beer_Name', 'Brew_Factory_Name')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kauai Island Cane Fire Red,Capitol City Brewing,Amber Ale,5.40 %,"('Beer_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kauai Island Cane Fire Red,Capitol City Brewing,American Amber / Red Ale,5.80 %,"('Beer_Name', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Kauai Island Brewing Company,Amber Ale,5.40 %,"('Brew_Factory_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Capitol City Brewing,Amber Ale,5.80 %,"('Style', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kauai Island Cane Fire Red,Kauai Island Brewing Company,Amber Ale,5.40 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kauai Island Cane Fire Red,Kauai Island Brewing Company,American Amber / Red Ale,5.80 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Kauai Island Cane Fire Red,Capitol City Brewing,Amber Ale,5.80 %,"('Beer_Name', 'Style', 'ABV')",0@563
Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %,Amber Waves Ale,Kauai Island Brewing Company,Amber Ale,5.80 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@563
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Iron Hill Shirt Tail Amber,Yalobusha Brewing Company,American Amber / Red Ale,5.65 %,"('Beer_Name',)",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.65 %,"('Style',)",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Iron Hill Shirt Tail Amber,Iron Hill Maple Shade,American Amber / Red Ale,5.65 %,"('Beer_Name', 'Brew_Factory_Name')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Iron Hill Shirt Tail Amber,Yalobusha Brewing Company,Amber Ale,5.65 %,"('Beer_Name', 'Style')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Iron Hill Shirt Tail Amber,Yalobusha Brewing Company,American Amber / Red Ale,4.40 %,"('Beer_Name', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Copperhead Amber Ale,Iron Hill Maple Shade,Amber Ale,5.65 %,"('Brew_Factory_Name', 'Style')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,4.40 %,"('Style', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Iron Hill Shirt Tail Amber,Iron Hill Maple Shade,Amber Ale,5.65 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Iron Hill Shirt Tail Amber,Iron Hill Maple Shade,American Amber / Red Ale,4.40 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Iron Hill Shirt Tail Amber,Yalobusha Brewing Company,Amber Ale,4.40 %,"('Beer_Name', 'Style', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Copperhead Amber Ale,Iron Hill Maple Shade,Amber Ale,4.40 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Genesee Brew House American Red Ale,Yalobusha Brewing Company,American Amber / Red Ale,5.65 %,"('Beer_Name',)",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.65 %,"('Style',)",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,American Amber / Red Ale,5.65 %,"('Beer_Name', 'Brew_Factory_Name')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Genesee Brew House American Red Ale,Yalobusha Brewing Company,Amber Ale,5.65 %,"('Beer_Name', 'Style')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Genesee Brew House American Red Ale,Yalobusha Brewing Company,American Amber / Red Ale,5 %,"('Beer_Name', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Copperhead Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.65 %,"('Brew_Factory_Name', 'Style')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5 %,"('Style', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.65 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,American Amber / Red Ale,5 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Genesee Brew House American Red Ale,Yalobusha Brewing Company,Amber Ale,5 %,"('Beer_Name', 'Style', 'ABV')",0@480
Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,Copperhead Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@480
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Spiteful Angry Adam Hoppy Red Ale,Ornery Beer Company Public House,American Amber / Red Ale,5.70 %,"('Beer_Name',)",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Oatmeal Amber Ale,Ornery Beer Company Public House,Amber Ale,5.70 %,"('Style',)",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Spiteful Angry Adam Hoppy Red Ale,Spiteful Brewing,American Amber / Red Ale,5.70 %,"('Beer_Name', 'Brew_Factory_Name')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Spiteful Angry Adam Hoppy Red Ale,Ornery Beer Company Public House,Amber Ale,5.70 %,"('Beer_Name', 'Style')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Spiteful Angry Adam Hoppy Red Ale,Ornery Beer Company Public House,American Amber / Red Ale,6 %,"('Beer_Name', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Oatmeal Amber Ale,Spiteful Brewing,Amber Ale,5.70 %,"('Brew_Factory_Name', 'Style')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Oatmeal Amber Ale,Ornery Beer Company Public House,Amber Ale,6 %,"('Style', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Spiteful Angry Adam Hoppy Red Ale,Spiteful Brewing,Amber Ale,5.70 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Spiteful Angry Adam Hoppy Red Ale,Spiteful Brewing,American Amber / Red Ale,6 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Spiteful Angry Adam Hoppy Red Ale,Ornery Beer Company Public House,Amber Ale,6 %,"('Beer_Name', 'Style', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Oatmeal Amber Ale,Spiteful Brewing,Amber Ale,6 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,The Cambridge House Lime Rock Red,Ornery Beer Company Public House,American Amber / Red Ale,5.70 %,"('Beer_Name',)",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Oatmeal Amber Ale,Ornery Beer Company Public House,Amber Ale,5.70 %,"('Style',)",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,The Cambridge House Lime Rock Red,The Cambridge House,American Amber / Red Ale,5.70 %,"('Beer_Name', 'Brew_Factory_Name')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,The Cambridge House Lime Rock Red,Ornery Beer Company Public House,Amber Ale,5.70 %,"('Beer_Name', 'Style')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,The Cambridge House Lime Rock Red,Ornery Beer Company Public House,American Amber / Red Ale,6 %,"('Beer_Name', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Oatmeal Amber Ale,The Cambridge House,Amber Ale,5.70 %,"('Brew_Factory_Name', 'Style')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Oatmeal Amber Ale,Ornery Beer Company Public House,Amber Ale,6 %,"('Style', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,The Cambridge House Lime Rock Red,The Cambridge House,Amber Ale,5.70 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,The Cambridge House Lime Rock Red,The Cambridge House,American Amber / Red Ale,6 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,The Cambridge House Lime Rock Red,Ornery Beer Company Public House,Amber Ale,6 %,"('Beer_Name', 'Style', 'ABV')",0@3802
John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,Oatmeal Amber Ale,The Cambridge House,Amber Ale,6 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@3802
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,Simeon Jones River Valley Amber Ale,Union Station Brewery,American Amber / Red Ale,5.10 %,"('Beer_Name',)",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Union Station Brewery,Amber Ale,5.10 %,"('Style',)",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,Simeon Jones River Valley Amber Ale,Northampton Brewing Co. &#40; NB &#41;,American Amber / Red Ale,5.10 %,"('Beer_Name', 'Brew_Factory_Name')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,Simeon Jones River Valley Amber Ale,Union Station Brewery,Amber Ale,5.10 %,"('Beer_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,Simeon Jones River Valley Amber Ale,Union Station Brewery,American Amber / Red Ale,4.50 %,"('Beer_Name', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Northampton Brewing Co. &#40; NB &#41;,Amber Ale,5.10 %,"('Brew_Factory_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Union Station Brewery,Amber Ale,4.50 %,"('Style', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,Simeon Jones River Valley Amber Ale,Northampton Brewing Co. &#40; NB &#41;,Amber Ale,5.10 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,Simeon Jones River Valley Amber Ale,Northampton Brewing Co. &#40; NB &#41;,American Amber / Red Ale,4.50 %,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,Simeon Jones River Valley Amber Ale,Union Station Brewery,Amber Ale,4.50 %,"('Beer_Name', 'Style', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Northampton Brewing Co. &#40; NB &#41;,Amber Ale,4.50 %,"('Brew_Factory_Name', 'Style', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,White Lion Insane Mane Red Ale,Union Station Brewery,American Amber / Red Ale,5.10 %,"('Beer_Name',)",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Union Station Brewery,Amber Ale,5.10 %,"('Style',)",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,White Lion Insane Mane Red Ale,Ipswich Ale Brewery,American Amber / Red Ale,5.10 %,"('Beer_Name', 'Brew_Factory_Name')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,White Lion Insane Mane Red Ale,Union Station Brewery,Amber Ale,5.10 %,"('Beer_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,White Lion Insane Mane Red Ale,Union Station Brewery,American Amber / Red Ale,-,"('Beer_Name', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Ipswich Ale Brewery,Amber Ale,5.10 %,"('Brew_Factory_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Union Station Brewery,Amber Ale,-,"('Style', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,White Lion Insane Mane Red Ale,Ipswich Ale Brewery,Amber Ale,5.10 %,"('Beer_Name', 'Brew_Factory_Name', 'Style')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,White Lion Insane Mane Red Ale,Ipswich Ale Brewery,American Amber / Red Ale,-,"('Beer_Name', 'Brew_Factory_Name', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,White Lion Insane Mane Red Ale,Union Station Brewery,Amber Ale,-,"('Beer_Name', 'Style', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,River Otter Ale,Ipswich Ale Brewery,Amber Ale,-,"('Brew_Factory_Name', 'Style', 'ABV')",0@1672
Sacramento River Otter Ale,Sacramento Brewing Company,English Pale Ale,5.50 %,RÃ ¥ danÃ $ s Hillbilly Red Ale,Union Station Brewery,American Amber / Red Ale,5.10 %,"('Beer_Name',)",0@1672
