ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,originalRightId
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Incremental computation and maintenance of temporal aggregates,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",Very Large Data Bases,2003,"('title', 'year')",1@673484
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",Very Large Data Bases,2003,"('title', 'authors', 'year')",1@673484
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Incremental computation and maintenance of temporal aggregates,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",VLDB J.,2003,"('title', 'venue', 'year')",1@673484
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,Report on FQAS 2002: fifth international conference on flexible query answering systems,"Simonas Saltenis, Christian S. Jensen, Giedrius Slivinskas, Rasa Bliujute",VLDB,2003,"('title', 'year')",0@conf/vldb/BliujuteJSS98
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",VLDB,2003,"('title', 'authors', 'year')",0@conf/vldb/BliujuteJSS98
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,Report on FQAS 2002: fifth international conference on flexible query answering systems,"Simonas Saltenis, Christian S. Jensen, Giedrius Slivinskas, Rasa Bliujute",ACM SIGMOD Record ,2003,"('title', 'venue', 'year')",0@conf/vldb/BliujuteJSS98
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,"('title', 'authors', 'year')",1@273273
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Report on FQAS 2002: fifth international conference on flexible query answering systems,Jiawei Han,SIGMOD Record,2003,"('title', 'venue', 'year')",1@273273
Efficient Search of Multi-Dimensional B-Trees,"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",Very Large Data Bases,1995,Efficient Search of Multi-Dimensional B-Trees,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",VLDB,1995,"('title', 'venue', 'year')",1@672040
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Clustering Categorical Data: An Approach Based on Dynamical Systems,Byung S. Lee,ACM SIGMOD Record ,2000,"('title', 'year')",1@212008
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Clustering Categorical Data: An Approach Based on Dynamical Systems,"David Gibson, Jon M. Kleinberg, Prabhakar Raghavan",ACM SIGMOD Record ,2000,"('title', 'authors', 'year')",1@212008
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Clustering Categorical Data: An Approach Based on Dynamical Systems,Byung S. Lee,VLDB J.,2000,"('title', 'venue', 'year')",1@212008
An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003,An Optimal and Progressive Algorithm for Skyline Queries,"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",SIGMOD Conference,2003,"('title', 'venue', 'year')",1@191906
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",ACM Trans. Database Syst.,1995,"('year',)",0@journals/tods/CuiWW00
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,View maintenance in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",ACM Trans. Database Syst.,1995,"('title', 'year')",0@journals/tods/CuiWW00
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",ACM Trans. Database Syst.,1995,"('authors', 'year')",0@journals/tods/CuiWW00
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",International Conference on Management of Data,1995,"('venue', 'year')",0@journals/tods/CuiWW00
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,View maintenance in a warehousing environment,"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",ACM Trans. Database Syst.,1995,"('title', 'authors', 'year')",0@journals/tods/CuiWW00
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,View maintenance in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",International Conference on Management of Data,1995,"('title', 'venue', 'year')",0@journals/tods/CuiWW00
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",International Conference on Management of Data,1995,"('authors', 'venue', 'year')",0@journals/tods/CuiWW00
XML Repository and Active Views Demonstration,"Bruno Tessier, Am�lie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Fr�d�ric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, S�bastien Ailleret, Tova Milo, Cassio Souza dos Santos",VLDB,1999,XML Repository and Active Views Demonstration,"Carl Medsker, Margaret Christensen, Il-Yeol Song",SIGMOD Record,1999,"('title', 'year')",0@journals/sigmod/MedskerCS95
XML Repository and Active Views Demonstration,"Bruno Tessier, Am�lie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Fr�d�ric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, S�bastien Ailleret, Tova Milo, Cassio Souza dos Santos",VLDB,1999,XML Repository and Active Views Demonstration,"Serge Abiteboul, Vincent Aguilera, S&#233;bastien Ailleret, Bernd Amann, Sophie Cluet, Brendan Hills, Fr&#233;d&#233;ric Hubert, Jean-Claude Mamou, Am&#233;lie Marian, Laurent Mignet, Tova Milo, Cassio Souza dos Santos, Bruno Tessier, Anne-Marie Vercoustre",SIGMOD Record,1999,"('title', 'authors', 'year')",0@journals/sigmod/MedskerCS95
XML Repository and Active Views Demonstration,"Bruno Tessier, Am�lie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Fr�d�ric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, S�bastien Ailleret, Tova Milo, Cassio Souza dos Santos",VLDB,1999,XML Repository and Active Views Demonstration,"Carl Medsker, Margaret Christensen, Il-Yeol Song",Very Large Data Bases,1999,"('title', 'venue', 'year')",0@journals/sigmod/MedskerCS95
XML Repository and Active Views Demonstration,"Serge Abiteboul, Vincent Aguilera, S&#233;bastien Ailleret, Bernd Amann, Sophie Cluet, Brendan Hills, Fr&#233;d&#233;ric Hubert, Jean-Claude Mamou, Am&#233;lie Marian, Laurent Mignet, Tova Milo, Cassio Souza dos Santos, Bruno Tessier, Anne-Marie Vercoustre",Very Large Data Bases,1999,XML Repository and Active Views Demonstration,"Asaf Adi, David Botzer, Opher Etzion, Tali Yatzkar-Haham",VLDB,1999,"('title', 'venue', 'year')",1@671839
Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Zhao-Hui Tang, Georges Gardarin, Jean-Robert Gruser",VLDB,1996,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Jun Yang, Jennifer Widom",VLDB J.,1996,"('title', 'year')",0@journals/vldb/YangW03
Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Zhao-Hui Tang, Georges Gardarin, Jean-Robert Gruser",VLDB,1996,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",VLDB J.,1996,"('title', 'authors', 'year')",0@journals/vldb/YangW03
Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Zhao-Hui Tang, Georges Gardarin, Jean-Robert Gruser",VLDB,1996,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Jun Yang, Jennifer Widom",Very Large Data Bases,1996,"('title', 'venue', 'year')",0@journals/vldb/YangW03
Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",Very Large Data Bases,1996,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Leonard J. Seligman, Nicholas J. Belkin, Erich J. Neuhold, Michael Stonebraker, Gio Wiederhold",VLDB,1996,"('title', 'venue', 'year')",1@673303
"Mediator languages-a proposal for a standard: report of an I3/POB working group held at the University of Maryland, April 12 and 13, 1996","Peter Buneman, Louiqa Raschid, Jeffrey Ullman",ACM SIGMOD Record ,1997,Mediator Languages - a Proposal for a Standard,"Michael Christoffel, Sebastian Pulkowski, Bethina Schmitt, Peter C. Lockemann",SIGMOD Record,1997,"('title', 'venue', 'year')",1@306133
"Mediator languages-a proposal for a standard: report of an I3/POB working group held at the University of Maryland, April 12 and 13, 1996","Peter Buneman, Louiqa Raschid, Jeffrey Ullman",ACM SIGMOD Record ,1997,Electronic market: the roadmap for university libraries and members to survive in the information jungle,"Peter Buneman, Louiqa Raschid, Jeffrey D. Ullman",SIGMOD Record,1997,"('authors', 'venue', 'year')",1@306133
Managing Intra-operator Parallelism in Parallel Database Systems,"Manish Mehta, David J. DeWitt",Very Large Data Bases,1995,Managing Intra-operator Parallelism in Parallel Database Systems,Amit Sheth,ACM SIGMOD Record ,1995,"('title', 'year')",1@637434
Managing Intra-operator Parallelism in Parallel Database Systems,"Manish Mehta, David J. DeWitt",Very Large Data Bases,1995,Managing Intra-operator Parallelism in Parallel Database Systems,"David J. DeWitt, Manish Mehta",ACM SIGMOD Record ,1995,"('title', 'authors', 'year')",1@637434
Managing Intra-operator Parallelism in Parallel Database Systems,"Manish Mehta, David J. DeWitt",Very Large Data Bases,1995,Managing Intra-operator Parallelism in Parallel Database Systems,Amit Sheth,VLDB,1995,"('title', 'venue', 'year')",1@637434
Power efficient data gathering and aggregation in wireless sensor networks,"H&#252;seyin &#214;zg&#252;r Tan, Ibrahim K&#246;rpeo&#487;lu",ACM SIGMOD Record ,2003,Power efficient data gathering and aggregation in wireless sensor networks,"Sergey Melnik, Erhard Rahm, Philip A. Bernstein",International Conference on Management of Data,2003,"('title',)",1@872782
Power efficient data gathering and aggregation in wireless sensor networks,"H&#252;seyin &#214;zg&#252;r Tan, Ibrahim K&#246;rpeo&#487;lu",ACM SIGMOD Record ,2003,Power efficient data gathering and aggregation in wireless sensor networks,"Ibrahim Korpeoglu, H�seyin �zg�r Tan",International Conference on Management of Data,2003,"('title', 'authors')",1@872782
Power efficient data gathering and aggregation in wireless sensor networks,"H&#252;seyin &#214;zg&#252;r Tan, Ibrahim K&#246;rpeo&#487;lu",ACM SIGMOD Record ,2003,Power efficient data gathering and aggregation in wireless sensor networks,"Sergey Melnik, Erhard Rahm, Philip A. Bernstein",SIGMOD Record,2003,"('title', 'venue')",1@872782
Power efficient data gathering and aggregation in wireless sensor networks,"H&#252;seyin &#214;zg&#252;r Tan, Ibrahim K&#246;rpeo&#487;lu",ACM SIGMOD Record ,2003,Power efficient data gathering and aggregation in wireless sensor networks,"Sergey Melnik, Erhard Rahm, Philip A. Bernstein",International Conference on Management of Data,2003,"('title', 'year')",1@872782
Power efficient data gathering and aggregation in wireless sensor networks,"H&#252;seyin &#214;zg&#252;r Tan, Ibrahim K&#246;rpeo&#487;lu",ACM SIGMOD Record ,2003,Power efficient data gathering and aggregation in wireless sensor networks,"Ibrahim Korpeoglu, H�seyin �zg�r Tan",SIGMOD Record,2003,"('title', 'authors', 'venue')",1@872782
Power efficient data gathering and aggregation in wireless sensor networks,"H&#252;seyin &#214;zg&#252;r Tan, Ibrahim K&#246;rpeo&#487;lu",ACM SIGMOD Record ,2003,Power efficient data gathering and aggregation in wireless sensor networks,"Ibrahim Korpeoglu, H�seyin �zg�r Tan",International Conference on Management of Data,2003,"('title', 'authors', 'year')",1@872782
Power efficient data gathering and aggregation in wireless sensor networks,"H&#252;seyin &#214;zg&#252;r Tan, Ibrahim K&#246;rpeo&#487;lu",ACM SIGMOD Record ,2003,Power efficient data gathering and aggregation in wireless sensor networks,"Sergey Melnik, Erhard Rahm, Philip A. Bernstein",SIGMOD Record,2003,"('title', 'venue', 'year')",1@872782
Epsilon grid order: an algorithm for the similarity join on massive high-dimensional data,"Christian B&#246;hm, Bernhard Braunm&#252;ller, Florian Krebs, Hans-Peter Kriegel",International Conference on Management of Data,2001,Epsilon Grid Order: An Algorithm for the Similarity Join on Massive High-Dimensional Data,"Florian Krebs, Christian B�hm, Bernhard Braunm�ller, Hans-Peter Kriegel",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001,"('title', 'authors', 'year')",1@765540
Epsilon grid order: an algorithm for the similarity join on massive high-dimensional data,"Christian B&#246;hm, Bernhard Braunm&#252;ller, Florian Krebs, Hans-Peter Kriegel",International Conference on Management of Data,2001,Epsilon Grid Order: An Algorithm for the Similarity Join on Massive High-Dimensional Data,"Aya Soffer, Hanan Samet",SIGMOD Conference,2001,"('title', 'venue', 'year')",1@765540
Algorithms for Deferred View Maintenance,"Leonid Libkin, Inderpal Singh Mumick, Latha S. Colby, Howard Trickey, Timothy Griffin",SIGMOD Conference,1996,Algorithms for deferred view maintenance,"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",International Conference on Management of Data,1996,"('title', 'venue', 'year')",0@conf/sigmod/RiedelFGN00
Algorithms for Deferred View Maintenance,"Leonid Libkin, Inderpal Singh Mumick, Latha S. Colby, Howard Trickey, Timothy Griffin",SIGMOD Conference,1996,Data Mining on an OLTP System (Nearly) for Free,"Latha S. Colby, Timothy Griffin, Leonid Libkin, Inderpal Singh Mumick, Howard Trickey",International Conference on Management of Data,1996,"('authors', 'venue', 'year')",0@conf/sigmod/RiedelFGN00
Algorithms for Deferred View Maintenance,"Leonid Libkin, Inderpal Singh Mumick, Latha S. Colby, Howard Trickey, Timothy Griffin",SIGMOD Conference,1996,Algorithms for deferred view maintenance,"Raghav Kaushik, Jeffrey F. Naughton, Surajit Chaudhuri",International Conference on Management of Data,1996,"('title', 'venue', 'year')",0@conf/sigmod/ChaudhuriKN03
Algorithms for Deferred View Maintenance,"Leonid Libkin, Inderpal Singh Mumick, Latha S. Colby, Howard Trickey, Timothy Griffin",SIGMOD Conference,1996,On Relational Support for XML Publishing: Beyond Sorting and Tagging,"Latha S. Colby, Timothy Griffin, Leonid Libkin, Inderpal Singh Mumick, Howard Trickey",International Conference on Management of Data,1996,"('authors', 'venue', 'year')",0@conf/sigmod/ChaudhuriKN03
Data Mining on an OLTP System (Nearly) for Free,"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",SIGMOD Conference,2000,Data mining on an OLTP system (nearly) for free,"Erik Riedel, Christos Faloutsos, Gregory R. Ganger, David F. Nagle",VLDB J.,2000,"('title', 'authors', 'year')",0@journals/vldb/HuangDT99
Data Mining on an OLTP System (Nearly) for Free,"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",SIGMOD Conference,2000,Data mining on an OLTP system (nearly) for free,"Jen-Wen Ding, Yueh-Min Huang, Shiao-Li Tsao",International Conference on Management of Data,2000,"('title', 'venue', 'year')",0@journals/vldb/HuangDT99
Data mining on an OLTP system (nearly) for free,"Erik Riedel, Christos Faloutsos, Gregory R. Ganger, David F. Nagle",International Conference on Management of Data,2000,Data Mining on an OLTP System (Nearly) for Free,"Latha S. Colby, Timothy Griffin, Leonid Libkin, Inderpal Singh Mumick, Howard Trickey",SIGMOD Conference,2000,"('title', 'venue', 'year')",1@233364
Data mining on an OLTP system (nearly) for free,"Erik Riedel, Christos Faloutsos, Gregory R. Ganger, David F. Nagle",International Conference on Management of Data,2000,Efficient concurrency control for broadcast environments,"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",SIGMOD Conference,2000,"('authors', 'venue', 'year')",1@304190
Cache Fusion: Extending Shared-Disk Clusters with Shared Caches,"Tirthankar Lahiri, N. MacNaughton, Sashikanth Chandrasekaran, Wilson Chan, Vinay Srihari",VLDB,2001,Cache Fusion: Extending Shared-Disk Clusters with Shared Caches,"Tirthankar Lahiri, Vinay Srihari, Wilson Chan, N. MacNaughton, Sashikanth Chandrasekaran",VLDB,2001,"('title', 'authors', 'year')",0@conf/vldb/GarofalakisI97
Cache Fusion: Extending Shared-Disk Clusters with Shared Caches,"Tirthankar Lahiri, N. MacNaughton, Sashikanth Chandrasekaran, Wilson Chan, Vinay Srihari",VLDB,2001,Parallel Query Scheduling and Optimization with Time- and Space-Shared Resources,"Tirthankar Lahiri, Vinay Srihari, Wilson Chan, N. MacNaughton, Sashikanth Chandrasekaran",Very Large Data Bases,2001,"('authors', 'venue', 'year')",0@conf/vldb/GarofalakisI97
Rapid bushy join-order optimization with Cartesian products,"Bennet Vance, David Maier",International Conference on Management of Data,1996,Rapid Bushy Join-order Optimization with Cartesian Products,"Philip A. Bernstein, Shankar Pal, David Shutt",Very Large Data Bases,1996,"('title', 'year')",1@671498
Rapid bushy join-order optimization with Cartesian products,"Bennet Vance, David Maier",International Conference on Management of Data,1996,Rapid Bushy Join-order Optimization with Cartesian Products,"Bennet Vance, David Maier",Very Large Data Bases,1996,"('title', 'authors', 'year')",1@671498
Rapid bushy join-order optimization with Cartesian products,"Bennet Vance, David Maier",International Conference on Management of Data,1996,Rapid Bushy Join-order Optimization with Cartesian Products,"Philip A. Bernstein, Shankar Pal, David Shutt",SIGMOD Conference,1996,"('title', 'venue', 'year')",1@671498
Rapid bushy join-order optimization with Cartesian products,"Bennet Vance, David Maier",International Conference on Management of Data,1996,Context-Based Prefetch for Implementing Objects on Relations,"Bennet Vance, David Maier",SIGMOD Conference,1996,"('authors', 'venue', 'year')",1@671498
Storing and querying ordered XML using a relational database system,"Igor Tatarinov, Stratis D. Viglas, Kevin Beyer, Jayavel Shanmugasundaram, Eugene Shekita, Chun Zhang",International Conference on Management of Data,2002,Storing and querying ordered XML using a relational database system,"Kevin S. Beyer, Jayavel Shanmugasundaram, Chun Zhang, Igor Tatarinov, Stratis Viglas, Eugene J. Shekita",Very Large Data Bases,2002,"('title', 'authors', 'year')",1@671502
Storing and querying ordered XML using a relational database system,"Igor Tatarinov, Stratis D. Viglas, Kevin Beyer, Jayavel Shanmugasundaram, Eugene Shekita, Chun Zhang",International Conference on Management of Data,2002,Storing and querying ordered XML using a relational database system,Umeshwar Dayal,SIGMOD Conference,2002,"('title', 'venue', 'year')",1@671502
Guest editorial,"Kyu-Young Whang, Gunter Schlageter, Amr El Abbadi",VLDB J.,2001,Guest editorial,"Myra Spiliopoulou, Bettina Berendt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001,"('title', 'venue', 'year')",0@journals/vldb/BerendtS00
Guest editorial,"Kyu-Young Whang, Gunter Schlageter, Amr El Abbadi",VLDB J.,2001,Guest editorial,"Jim Gray, Zarka Cvetanovic, Tom Barclay, Chris Nyberg, David B. Lomet",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001,"('title', 'venue', 'year')",0@journals/vldb/NybergBCGL95
Guest editorial,"Amr El Abbadi, Gunter Schlageter, Kyu-Young Whang",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001,Guest editorial,"Tengjiao Wang, Shiwei Tang, Dongqing Yang, Jun Gao, Yuqing Wu, Jian Pei",VLDB J.,2001,"('title', 'venue', 'year')",1@564774
Preference formulas in relational queries,Jan Chomicki,ACM Transactions on Database Systems (TODS) ,2003,Preference formulas in relational queries,George Colliat,ACM SIGMOD Record ,2003,"('title', 'year')",1@234901
Preference formulas in relational queries,Jan Chomicki,ACM Transactions on Database Systems (TODS) ,2003,Preference formulas in relational queries,Jan Chomicki,ACM SIGMOD Record ,2003,"('title', 'authors', 'year')",1@234901
Preference formulas in relational queries,Jan Chomicki,ACM Transactions on Database Systems (TODS) ,2003,Preference formulas in relational queries,George Colliat,ACM Trans. Database Syst.,2003,"('title', 'venue', 'year')",1@234901
Temporal conditions and integrity constraints in active database systems,"A. Prasad Sistla, Ouri Wolfson",International Conference on Management of Data,1995,Temporal Conditions and Integrity Constraints in Active Database Systems,"John C. Shafer, Rakesh Agrawal, Manish Mehta",Very Large Data Bases,1995,"('title', 'year')",1@673491
Temporal conditions and integrity constraints in active database systems,"A. Prasad Sistla, Ouri Wolfson",International Conference on Management of Data,1995,Temporal Conditions and Integrity Constraints in Active Database Systems,"Ouri Wolfson, A. Prasad Sistla",Very Large Data Bases,1995,"('title', 'authors', 'year')",1@673491
Temporal conditions and integrity constraints in active database systems,"A. Prasad Sistla, Ouri Wolfson",International Conference on Management of Data,1995,Temporal Conditions and Integrity Constraints in Active Database Systems,"John C. Shafer, Rakesh Agrawal, Manish Mehta",SIGMOD Conference,1995,"('title', 'venue', 'year')",1@673491
A comparison of three user interfaces to relational microcomputer data bases,"Carl Medsker, Margaret Christensen, Il-Yeol Song",ACM SIGMOD Record ,1995,A Comparison of Three User Interfaces to Relational Microcomputer Data Bases,"Serge Abiteboul, Vincent Aguilera, S&#233;bastien Ailleret, Bernd Amann, Sophie Cluet, Brendan Hills, Fr&#233;d&#233;ric Hubert, Jean-Claude Mamou, Am&#233;lie Marian, Laurent Mignet, Tova Milo, Cassio Souza dos Santos, Bruno Tessier, Anne-Marie Vercoustre",Very Large Data Bases,1995,"('title', 'year')",1@671497
A comparison of three user interfaces to relational microcomputer data bases,"Carl Medsker, Margaret Christensen, Il-Yeol Song",ACM SIGMOD Record ,1995,A Comparison of Three User Interfaces to Relational Microcomputer Data Bases,"Carl Medsker, Margaret Christensen, Il-Yeol Song",Very Large Data Bases,1995,"('title', 'authors', 'year')",1@671497
A comparison of three user interfaces to relational microcomputer data bases,"Carl Medsker, Margaret Christensen, Il-Yeol Song",ACM SIGMOD Record ,1995,A Comparison of Three User Interfaces to Relational Microcomputer Data Bases,"Serge Abiteboul, Vincent Aguilera, S&#233;bastien Ailleret, Bernd Amann, Sophie Cluet, Brendan Hills, Fr&#233;d&#233;ric Hubert, Jean-Claude Mamou, Am&#233;lie Marian, Laurent Mignet, Tova Milo, Cassio Souza dos Santos, Bruno Tessier, Anne-Marie Vercoustre",SIGMOD Record,1995,"('title', 'venue', 'year')",1@671497
Editorial,Richard T. Snodgrass,ACM Trans. Database Syst.,2001,Editorial,"Sha Guo, Mark Allen Weiss, Wei Sun",ACM Transactions on Database Systems (TODS) ,2001,"('title', 'venue', 'year')",0@journals/tods/GuoSW96
Editorial,Richard Snodgrass,ACM Transactions on Database Systems (TODS) ,2001,Editorial,Richard Snodgrass,ACM SIGMOD Record ,2001,"('title', 'year')",1@945723
Editorial,Richard Snodgrass,ACM Transactions on Database Systems (TODS) ,2001,Journal relevance,Richard Snodgrass,ACM Trans. Database Syst.,2001,"('venue', 'year')",1@945723
Editorial,Richard Snodgrass,ACM Transactions on Database Systems (TODS) ,2001,Editorial,Richard T. Snodgrass,ACM SIGMOD Record ,2001,"('title', 'authors', 'year')",1@945723
Editorial,Richard Snodgrass,ACM Transactions on Database Systems (TODS) ,2001,Editorial,Richard Snodgrass,ACM Trans. Database Syst.,2001,"('title', 'venue', 'year')",1@945723
Editorial,Richard Snodgrass,ACM Transactions on Database Systems (TODS) ,2001,Journal relevance,Richard T. Snodgrass,ACM Trans. Database Syst.,2001,"('authors', 'venue', 'year')",1@945723
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Modelling temporal thematic map contents,"Evaggelia Pitoura, Serge Abiteboul, Michalis Vazirgiannis, Dieter Pfoser, George Samaras",ACM SIGMOD Record ,2003,"('title', 'venue')",0@journals/sigmod/PitouraAPSV03
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Modelling temporal thematic map contents,"Alberto d'Onofrio, Elaheh Pourabbas",ACM SIGMOD Record ,2003,"('title', 'authors', 'venue')",0@journals/sigmod/PitouraAPSV03
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Modelling temporal thematic map contents,"Evaggelia Pitoura, Serge Abiteboul, Michalis Vazirgiannis, Dieter Pfoser, George Samaras",ACM SIGMOD Record ,2003,"('title', 'venue', 'year')",0@journals/sigmod/PitouraAPSV03
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Modelling temporal thematic map contents,"Kurt P. Brown, Michael J. Carey, Miron Livny",SIGMOD Conference,2003,"('title', 'year')",0@conf/sigmod/BrownCL96
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Modelling temporal thematic map contents,"Alberto d'Onofrio, Elaheh Pourabbas",SIGMOD Conference,2003,"('title', 'authors', 'year')",0@conf/sigmod/BrownCL96
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Modelling temporal thematic map contents,"Kurt P. Brown, Michael J. Carey, Miron Livny",ACM SIGMOD Record ,2003,"('title', 'venue', 'year')",0@conf/sigmod/BrownCL96
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Goal-Oriented Buffer Management Revisited,"Alberto d'Onofrio, Elaheh Pourabbas",ACM SIGMOD Record ,2003,"('authors', 'venue', 'year')",0@conf/sigmod/BrownCL96
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Modelling temporal thematic map contents,"David J. DeWitt, Navin Kabra",VLDB J.,2003,"('title', 'year')",0@journals/vldb/KabraD99
Modelling temporal thematic map contents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003,Modelling temporal thematic map contents,"Alberto d'Onofrio, Elaheh Pourabbas",VLDB J.,2003,"('title', 'authors', 'year')",0@journals/vldb/KabraD99
