ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,originalRightId
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Bulk-Loading Techniques for Object Databases and an Application to Relational Data,"Claude Delobel, Sophie Cluet, Sihem Amer-Yahia",VLDB,1994,"('title', 'authors', 'venue')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Bulk-Loading Techniques for Object Databases and an Application to Relational Data,"Claude Delobel, Sophie Cluet, Sihem Amer-Yahia",Very Large Data Bases,1998,"('title', 'authors', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Bulk-Loading Techniques for Object Databases and an Application to Relational Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1998,"('title', 'venue', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Modelling and Querying Video Data,"Claude Delobel, Sophie Cluet, Sihem Amer-Yahia",VLDB,1998,"('authors', 'venue', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Implementation and Analysis of a Parallel Collection Query Language,"Rune Hjelsvold, Roger Midtstraum",Very Large Data Bases,1994,"('title',)",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Implementation and Analysis of a Parallel Collection Query Language,Dan Suciu,Very Large Data Bases,1994,"('title', 'authors')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Implementation and Analysis of a Parallel Collection Query Language,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,"('title', 'venue')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Implementation and Analysis of a Parallel Collection Query Language,"Rune Hjelsvold, Roger Midtstraum",Very Large Data Bases,1996,"('title', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Implementation and Analysis of a Parallel Collection Query Language,Dan Suciu,VLDB,1994,"('title', 'authors', 'venue')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Implementation and Analysis of a Parallel Collection Query Language,Dan Suciu,Very Large Data Bases,1996,"('title', 'authors', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Implementation and Analysis of a Parallel Collection Query Language,"Rune Hjelsvold, Roger Midtstraum",VLDB,1996,"('title', 'venue', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"Rune Hjelsvold, Roger Midtstraum",Very Large Data Bases,1994,"('title',)",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Modelling and Querying Video Data,"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",Very Large Data Bases,1994,"('authors',)",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",Very Large Data Bases,1994,"('title', 'authors')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"Rune Hjelsvold, Roger Midtstraum",SIGMOD Conference,1994,"('title', 'venue')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"Rune Hjelsvold, Roger Midtstraum",Very Large Data Bases,2000,"('title', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Modelling and Querying Video Data,"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",SIGMOD Conference,1994,"('authors', 'venue')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Modelling and Querying Video Data,"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",Very Large Data Bases,2000,"('authors', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",SIGMOD Conference,1994,"('title', 'authors', 'venue')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",Very Large Data Bases,2000,"('title', 'authors', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,AQR-Toolkit: An Adaptive Query Routing Middleware for Distributed Data Intensive Systems,"Rune Hjelsvold, Roger Midtstraum",SIGMOD Conference,2000,"('title', 'venue', 'year')",1@672818
Modelling and Querying Video Data,"Rune Hjelsvold, Roger Midtstraum",VLDB,1994,Modelling and Querying Video Data,"Henrique Paques, Wei Tang, Calton Pu, Wei Han, Ling Liu, David Buttler",SIGMOD Conference,2000,"('authors', 'venue', 'year')",1@672818
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Henry F. Korth,Very Large Data Bases,1995,Constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,Henry F. Korth,VLDB,1995,"('title',)",0@conf/vldb/Korth95
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Henry F. Korth,Very Large Data Bases,1995,Constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,"Yueh-Min Huang, Jen-Wen Ding, Shiao-Li Tsao",VLDB,1995,"('title', 'authors')",0@conf/vldb/Korth95
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Henry F. Korth,Very Large Data Bases,1995,Constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,Henry F. Korth,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995,"('title', 'venue')",0@conf/vldb/Korth95
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Henry F. Korth,Very Large Data Bases,1995,Constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,Henry F. Korth,VLDB,1999,"('title', 'year')",0@conf/vldb/Korth95
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Henry F. Korth,Very Large Data Bases,1995,Constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,"Yueh-Min Huang, Jen-Wen Ding, Shiao-Li Tsao",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995,"('title', 'authors', 'venue')",0@conf/vldb/Korth95
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Henry F. Korth,Very Large Data Bases,1995,Constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,"Yueh-Min Huang, Jen-Wen Ding, Shiao-Li Tsao",VLDB,1999,"('title', 'authors', 'year')",0@conf/vldb/Korth95
The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Henry F. Korth,Very Large Data Bases,1995,Constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,Henry F. Korth,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'venue', 'year')",0@conf/vldb/Korth95
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003,"Database tuning: principles, experiments, and troubleshooting techniques (part I)","Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,"('title',)",1@950494
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003,"Database tuning: principles, experiments, and troubleshooting techniques (part I)","Dennis Shasha, Philippe Bonnet",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,"('title', 'authors')",1@950494
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003,"Database tuning: principles, experiments, and troubleshooting techniques (part I)","Jun Yang, Jennifer Widom",SIGMOD Conference,2003,"('title', 'venue')",1@950494
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003,"Database tuning: principles, experiments, and troubleshooting techniques (part I)","Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,"('title', 'year')",1@950494
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003,"Database tuning: principles, experiments, and troubleshooting techniques (part I)","Dennis Shasha, Philippe Bonnet",SIGMOD Conference,2003,"('title', 'authors', 'venue')",1@950494
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003,"Database tuning: principles, experiments, and troubleshooting techniques (part I)","Dennis Shasha, Philippe Bonnet",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2002,"('title', 'authors', 'year')",1@950494
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",VLDB J.,2003,"Database tuning: principles, experiments, and troubleshooting techniques (part I)","Jun Yang, Jennifer Widom",SIGMOD Conference,2002,"('title', 'venue', 'year')",1@950494
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Jun Yang, Jennifer Widom",VLDB J.,2003,"('title',)",0@journals/vldb/YangW03
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",VLDB J.,2003,"('title', 'authors')",0@journals/vldb/YangW03
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Jun Yang, Jennifer Widom",Very Large Data Bases,2003,"('title', 'venue')",0@journals/vldb/YangW03
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Jun Yang, Jennifer Widom",VLDB J.,1996,"('title', 'year')",0@journals/vldb/YangW03
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",Very Large Data Bases,2003,"('title', 'authors', 'venue')",0@journals/vldb/YangW03
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",VLDB J.,1996,"('title', 'authors', 'year')",0@journals/vldb/YangW03
Incremental computation and maintenance of temporal aggregates,"Jun Yang, Jennifer Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003,Cost-based Selection of Path Expression Processing Algorithms in Object-Oriented Databases,"Jun Yang, Jennifer Widom",Very Large Data Bases,1996,"('title', 'venue', 'year')",0@journals/vldb/YangW03
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,R-Tree Based Indexing of Now-Relative Bitemporal Data,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,"('title',)",1@959085
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,R-Tree Based Indexing of Now-Relative Bitemporal Data,"Simonas Saltenis, Christian S. Jensen, Giedrius Slivinskas, Rasa Bliujute",ACM SIGMOD Record ,2003,"('title', 'authors')",1@959085
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,R-Tree Based Indexing of Now-Relative Bitemporal Data,"Amihai Motro, Troels Andreasen",VLDB,2003,"('title', 'venue')",1@959085
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,R-Tree Based Indexing of Now-Relative Bitemporal Data,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,1998,"('title', 'year')",1@959085
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,R-Tree Based Indexing of Now-Relative Bitemporal Data,"Simonas Saltenis, Christian S. Jensen, Giedrius Slivinskas, Rasa Bliujute",VLDB,2003,"('title', 'authors', 'venue')",1@959085
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,R-Tree Based Indexing of Now-Relative Bitemporal Data,"Simonas Saltenis, Christian S. Jensen, Giedrius Slivinskas, Rasa Bliujute",ACM SIGMOD Record ,1998,"('title', 'authors', 'year')",1@959085
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,R-Tree Based Indexing of Now-Relative Bitemporal Data,"Amihai Motro, Troels Andreasen",VLDB,1998,"('title', 'venue', 'year')",1@959085
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",SIGMOD Record,2003,"('title',)",0@journals/sigmod/MotroA03
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Towards on-line analytical mining in large databases,Jiawei Han,SIGMOD Record,2003,"('title', 'authors')",0@journals/sigmod/MotroA03
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,"('title', 'venue')",0@journals/sigmod/MotroA03
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",SIGMOD Record,1998,"('title', 'year')",0@journals/sigmod/MotroA03
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Towards on-line analytical mining in large databases,Jiawei Han,ACM SIGMOD Record ,2003,"('title', 'authors', 'venue')",0@journals/sigmod/MotroA03
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Towards on-line analytical mining in large databases,Jiawei Han,SIGMOD Record,1998,"('title', 'authors', 'year')",0@journals/sigmod/MotroA03
Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003,Towards on-line analytical mining in large databases,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,1998,"('title', 'venue', 'year')",0@journals/sigmod/MotroA03
Efficient Search of Multi-Dimensional B-Trees,"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",Very Large Data Bases,1995,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",VLDB,1995,"('title',)",0@conf/vldb/LeslieJBY95
Efficient Search of Multi-Dimensional B-Trees,"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",Very Large Data Bases,1995,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",VLDB,1995,"('title', 'authors')",0@conf/vldb/LeslieJBY95
Efficient Search of Multi-Dimensional B-Trees,"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",Very Large Data Bases,1995,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",Very Large Data Bases,1995,"('title', 'venue')",0@conf/vldb/LeslieJBY95
Efficient Search of Multi-Dimensional B-Trees,"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",Very Large Data Bases,1995,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",VLDB,2001,"('title', 'year')",0@conf/vldb/LeslieJBY95
Efficient Search of Multi-Dimensional B-Trees,"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",Very Large Data Bases,1995,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",Very Large Data Bases,1995,"('title', 'authors', 'venue')",0@conf/vldb/LeslieJBY95
Efficient Search of Multi-Dimensional B-Trees,"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",Very Large Data Bases,1995,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Wen-Syan Li, K. Sel&#231;uk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Qiong Luo, Wei-Kuang Waine Huang, Yusuf Akca, Cemal Yilmaz",VLDB,2001,"('title', 'authors', 'year')",0@conf/vldb/LeslieJBY95
Efficient Search of Multi-Dimensional B-Trees,"Harry Leslie, Rohit Jain, Dave Birdsall, Hedieh Yaghmai",Very Large Data Bases,1995,Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites,"Dave Birdsall, Hedieh Yaghmai, Harry Leslie, Rohit Jain",Very Large Data Bases,2001,"('title', 'venue', 'year')",0@conf/vldb/LeslieJBY95
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Normalization in OODB design,"David Gibson, Jon M. Kleinberg, Prabhakar Raghavan",VLDB J.,2000,"('title',)",0@journals/vldb/GibsonKR00
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Normalization in OODB design,Byung S. Lee,VLDB J.,2000,"('title', 'authors')",0@journals/vldb/GibsonKR00
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Normalization in OODB design,"David Gibson, Jon M. Kleinberg, Prabhakar Raghavan",ACM SIGMOD Record ,2000,"('title', 'venue')",0@journals/vldb/GibsonKR00
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Normalization in OODB design,"David Gibson, Jon M. Kleinberg, Prabhakar Raghavan",VLDB J.,1995,"('title', 'year')",0@journals/vldb/GibsonKR00
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Normalization in OODB design,Byung S. Lee,ACM SIGMOD Record ,2000,"('title', 'authors', 'venue')",0@journals/vldb/GibsonKR00
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Normalization in OODB design,Byung S. Lee,VLDB J.,1995,"('title', 'authors', 'year')",0@journals/vldb/GibsonKR00
Clustering categorical data: an approach based on dynamical systems,"David Gibson, Jon Kleinberg, Prabhakar Raghavan",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,Normalization in OODB design,"David Gibson, Jon M. Kleinberg, Prabhakar Raghavan",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')",0@journals/vldb/GibsonKR00
An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003,Optimizing disjunctive queries with expensive predicates,"Bernhard Seeger, Dimitris Papadias, Greg Fu, Yufei Tao",SIGMOD Conference,2003,"('title',)",0@conf/sigmod/PapadiasTFS03
An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003,Optimizing disjunctive queries with expensive predicates,"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",SIGMOD Conference,2003,"('title', 'authors')",0@conf/sigmod/PapadiasTFS03
An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003,Optimizing disjunctive queries with expensive predicates,"Bernhard Seeger, Dimitris Papadias, Greg Fu, Yufei Tao",International Conference on Management of Data,2003,"('title', 'venue')",0@conf/sigmod/PapadiasTFS03
An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003,Optimizing disjunctive queries with expensive predicates,"Bernhard Seeger, Dimitris Papadias, Greg Fu, Yufei Tao",SIGMOD Conference,1994,"('title', 'year')",0@conf/sigmod/PapadiasTFS03
An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003,Optimizing disjunctive queries with expensive predicates,"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",International Conference on Management of Data,2003,"('title', 'authors', 'venue')",0@conf/sigmod/PapadiasTFS03
An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003,Optimizing disjunctive queries with expensive predicates,"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",SIGMOD Conference,1994,"('title', 'authors', 'year')",0@conf/sigmod/PapadiasTFS03
An optimal and progressive algorithm for skyline queries,"Dimitris Papadias, Yufei Tao, Greg Fu, Bernhard Seeger",International Conference on Management of Data,2003,Optimizing disjunctive queries with expensive predicates,"Bernhard Seeger, Dimitris Papadias, Greg Fu, Yufei Tao",International Conference on Management of Data,1994,"('title', 'venue', 'year')",0@conf/sigmod/PapadiasTFS03
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",International Conference on Management of Data,1995,"('title',)",1@223848
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",International Conference on Management of Data,1995,"('title', 'authors')",1@223848
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",ACM Trans. Database Syst.,1995,"('title', 'venue')",1@223848
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",International Conference on Management of Data,2000,"('title', 'year')",1@223848
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",ACM Trans. Database Syst.,1995,"('title', 'authors', 'venue')",1@223848
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",International Conference on Management of Data,2000,"('title', 'authors', 'year')",1@223848
View Maintenance in a Warehousing Environment,"Jennifer Widom, Hector Garcia-Molina, Yue Zhuge, Joachim Hammer",SIGMOD Conference,1995,Tracing the lineage of view data in a warehousing environment,"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",ACM Trans. Database Syst.,2000,"('title', 'venue', 'year')",1@223848
XML Repository and Active Views Demonstration,"Bruno Tessier, Am�lie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Fr�d�ric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, S�bastien Ailleret, Tova Milo, Cassio Souza dos Santos",VLDB,1999,A Comparison of Three User Interfaces to Relational Microcomputer Data Bases,"Serge Abiteboul, Vincent Aguilera, S&#233;bastien Ailleret, Bernd Amann, Sophie Cluet, Brendan Hills, Fr&#233;d&#233;ric Hubert, Jean-Claude Mamou, Am&#233;lie Marian, Laurent Mignet, Tova Milo, Cassio Souza dos Santos, Bruno Tessier, Anne-Marie Vercoustre",Very Large Data Bases,1999,"('title',)",1@671497
XML Repository and Active Views Demonstration,"Bruno Tessier, Am�lie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Fr�d�ric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, S�bastien Ailleret, Tova Milo, Cassio Souza dos Santos",VLDB,1999,A Comparison of Three User Interfaces to Relational Microcomputer Data Bases,"Carl Medsker, Margaret Christensen, Il-Yeol Song",Very Large Data Bases,1999,"('title', 'authors')",1@671497
XML Repository and Active Views Demonstration,"Bruno Tessier, Am�lie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Fr�d�ric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, S�bastien Ailleret, Tova Milo, Cassio Souza dos Santos",VLDB,1999,A Comparison of Three User Interfaces to Relational Microcomputer Data Bases,"Serge Abiteboul, Vincent Aguilera, S&#233;bastien Ailleret, Bernd Amann, Sophie Cluet, Brendan Hills, Fr&#233;d&#233;ric Hubert, Jean-Claude Mamou, Am&#233;lie Marian, Laurent Mignet, Tova Milo, Cassio Souza dos Santos, Bruno Tessier, Anne-Marie Vercoustre",SIGMOD Record,1999,"('title', 'venue')",1@671497
