label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,id
0,Single Hop # 3 Amber Ale W / Citra,Three Palms Brewing Co. .,American Amber / Red Ale,6.80 %,Lancaster Hop Buggy Amber Ale,Lancaster Brewing Co. .,Amber Ale,5.60 %,138
0,Single Hop # 3 Amber Ale W / Citra,Three Palms Brewing Co. .,American Amber / Red Ale,6.80 %,Hill Farmstead Amarillo Single Hop Pale Ale,Hill Farmstead Brewery,American Pale Ale,5.20 %,139
0,Red Dirt Imperial Red Ale,Wiley Roots Brewing Co,American Amber / Red Ale,8.20 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,140
0,Red-oric - Beer Camp # 65 ( Best Of Beer Camp : Imperial Red Ale ),Sierra Nevada Brewing Co. .,American Amber / Red Ale,8.00 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,141
0,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,142
1,Freedom Soho Red,Freedom Brewery Ltd,American Amber / Red Ale,4.70 %,Freedom Soho Red,Freedom,Amber Lager/Vienna,4.70 %,143
1,Heavyweight Ticklefight Champion Of The World,Solemn Oath Brewery,American Barleywine,12.00 %,Solemn Oath Heavyweight Ticklefight Champion of the World,Solemn Oath Brewery,Barley Wine,12 %,144
1,Neudorf Red Ale,Brasserie Bendorf,American Amber / Red Ale,-,Bendorf Neudorf Red Ale,Bendorf,Irish Ale,6 %,145
0,Arthur 's Imperial Red Ale,Otto 's Pub and Brewery,American Amber / Red Ale,6.90 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,146
0,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,147
0,Ale Mania Imperial Red Ale,Ale-Mania,American Amber / Red Ale,9.50 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,148
0,Red Dragon Imperial Red Ale,Dead Frog Brewing,American Amber / Red Ale,8.00 %,Proof Abandoned Planet Imperial Red Ale,Proof Brewing Company,Amber Ale,7.50 %,149
0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,American Amber / Red Ale,7.50 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,150
0,Double Dread Imperial Red Ale,Mad River Brewing Company,American Amber / Red Ale,8.60 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,151
0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Amber / Red Ale,8.60 %,406 Imperial Red Ale,406 Brewing Company,American Strong Ale,9.20 %,152
0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,American Amber / Red Ale,7.50 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,153
0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Amber / Red Ale,8.60 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,154
0,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Renegade Scarlett Letter Imperial Red Ale,Renegade Brewing Company,American Strong Ale,8.50 %,155
0,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,American Amber / Red Ale,7.50 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,156
0,Double Dread Imperial Red Ale,Mad River Brewing Company,American Amber / Red Ale,8.60 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,157
0,Red Dragon Smoked Amber Ale,Hoppy Brewing Co. .,American Amber / Red Ale,5.50 %,Baird Smoked Amber Ale,Baird Brewing Co. .,Smoked,-,158
0,Red Dragon Smoked Amber Ale,Hoppy Brewing Co. .,American Amber / Red Ale,5.50 %,Kilted Dragon Bonnie Heather Amber Ale,Kilted Dragon Brewing Company,Amber Ale,5 %,159
0,Mr. Grain Jeans Organic Amber Ale,Outpost Natural Foods,American Amber / Red Ale,5.50 %,Squatters Respect Your Mother Organic Amber Ale,Squatters Craft Beers,Amber Ale,4 %,160
0,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Kettle House Bourbon Barrel Road Rash Imperial Red Ale,Kettle House Brewing Company,American Strong Ale,13 %,161
0,Road Rash Red,Tandem Brewing Company,American Amber / Red Ale,6.00 %,Kettle House Bourbon Barrel Road Rash Imperial Red Ale,Kettle House Brewing Company,American Strong Ale,13 %,162
0,Pizza Orgasmica Amber Ale,Devil 's Canyon Brewing Company,American Amber / Red Ale,6.50 %,Pizza Port Acacia Amber Ale,Pizza Port &#40; Solana Beach &#41;,Belgian Ale,-,163
0,Iron Mike 's Amber Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,-,Railway City Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,4.60 %,164
0,Lagunitas Imperial Red Ale,Lagunitas Brewing Company,American Amber / Red Ale,7.80 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,165
0,Port Chester Red Ale,Greenpoint Beerworks / Kelso of Brooklyn,American Amber / Red Ale,5.50 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,166
0,Starlord 's Mixtape / Groot Drank Imperial Red Ale,Charging Hippo Brewing Co. .,American Amber / Red Ale,8.20 %,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40; Ocean Beach &#41;,American Strong Ale,9.50 %,167
0,Photobomb Imperial Red Ale,Crooked Ladder Brewing Company,American Amber / Red Ale,8.50 %,Howe Sound Three Beavers Imperial Red Ale,Howe Sound Brewing,American Strong Ale,7.50 %,168
0,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Blue Cat Red Toad Amber Ale,Blue Cat Brew Pub,Premium Bitter/ESB,5.70 %,169
0,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Red Duck Amber Ale,Purrumbete Brewing,Amber Ale,4.80 %,170
0,Eruption Imperial Red Ale,Worthy Brewing Co. .,American Amber / Red Ale,8.00 %,De Koninck TSTBRW 01 Imperial Red Ale,Brouwerij De Koninck &#40; Duvel-Moortgat &#41;,American Strong Ale,7.80 %,171
0,The `` Ginger '' A Red Ale,Elk Street Brewery & Tap Room,American Amber / Red Ale,6.80 %,The Beer Company Wyatt Earp Red Ale,The Beer Company,Irish Ale,7 %,172
0,North 45 Amber Ale,Petoskey Brewing Company,American Amber / Red Ale,5.80 %,Thirsty Pagan North Coast Amber Ale,Thirsty Pagan Brewing,Amber Ale,-,173
1,Red 's On Vacation,Barley John 's Brew Pub,American Amber / Red Ale,5.44 %,Barley Johns Reds on Vacation,Barley Johns Brew Pub,Amber Ale,5.44 %,174
1,Old Cellar Dweller,Driftwood Brewery,American Barleywine,11.60 %,Driftwood Old Cellar Dweller Barleywine,Driftwood Brewery &#40; Canada &#41;,Barley Wine,14 %,175
0,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Worthy Eruption Imperial Red Ale,Worthy Brewing Company,American Strong Ale,8 %,176
0,Starfish Imperial Red Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,7.50 %,Worthy Eruption Imperial Red Ale,Worthy Brewing Company,American Strong Ale,8 %,177
1,Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,American Amber / Red Ale,4.70 %,Sudwerk Sons Of Anarchy Amber Ale,Sudwerk Brewing Company,Amber Ale,4.70 %,178
1,Eldred Rock Amber,Haines Brewing Company,American Amber / Red Ale,5.00 %,Haines Eldred Rock Amber,Haines Brewing Co. .,Amber Ale,5 %,179
0,Blood On The Blade Red IPA,Backpocket Brewing,American Amber / Red Ale,7.00 %,Bacchus / Burrow Bloodhound Blood Red IPA,Bacchus Brewing Company &#40; Australia &#41;,India Pale Ale &#40; IPA &#41;,6 %,180
1,My Hoppy Valentine,Excel Brewing Company,American Amber / Red Ale,6.50 %,Excel My Hoppy Valentine,Excel Brewing Company,Amber Ale,6.50 %,181
0,Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Amber / Red Ale,8.60 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,182
0,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Lompoc Bourbon Barrel Aged Old Tavern Rat,Lompoc Brewing,Barley Wine,9.70 %,183
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Big Texan Texas Red Amber Ale,Big Texan Brewery,Amber Ale,4.50 %,184
0,Big Horn Buttface Amber Ale,C.B. & Potts,American Amber / Red Ale,-,Big Texan Texas Red Amber Ale,Big Texan Brewery,Amber Ale,4.50 %,185
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Heinzelmannchen Big Amber Gnome Ale,Heinzelmannchen Brewery,Amber Ale,8 %,186
0,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %,Big Axe Maple Wheat Amber Ale,Big Axe Brewery and B & B,Amber Ale,5 %,187
0,5 Star Amber Ale,The Civil Life Brewing Company,American Amber / Red Ale,5.00 %,Blue Star Apache Amber Ale,Blue Star Brewing Co. .,Amber Ale,-,188
0,Barrel Aged Imperial Red,Hale 's Ales Brewery & Pub,American Amber / Red Ale,9.00 %,Imperial Oak Barrel Aged Odin_s Beard,Imperial Oak Brewing,American Strong Ale,9 %,189
0,Mountian Goat Rare Breed India Red Ale,Mountain Goat Beer Pty Ltd,American Amber / Red Ale,6.60 %,Hammond River Red Coat India Red Ale,Hammond River Brewing,Amber Ale,6.50 %,190
1,Belle Gueule Rousse,Brasseurs R.J.,American Amber / Red Ale,5.20 %,Belle Gueule Rousse,Brasseurs RJ,Amber Lager/Vienna,5.20 %,191
0,Red Rock Amber Ale,OPA-OPA Steakhouse & Brewery,American Amber / Red Ale,6.00 %,Slanted Rock Iron Butt Red Ale,Slanted Rock Brewing Company,Amber Ale,5.80 %,192
1,Ise Kadoya Amber Ale,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,4.50 %,Ise Kadoya Amarillo Amber Ale,Ise Kadoya,Amber Ale,-,193
0,Molly American Red Ale,New Helvetia Brewing Company,American Amber / Red Ale,5.00 %,Big Time Lift Ticket American Red Ale,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %,194
0,Molly American Red Ale,New Helvetia Brewing Company,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,195
1,Barbarian Red Ale,CervecerÃa Barbarian,American Amber / Red Ale,6.50 %,Barbarian Red Ale,CervecerÃa Barbarian,Amber Ale,6.50 %,196
0,Barrel Aged Series : Barley Wine,Parallel 49 Brewing Company,American Barleywine,11.80 %,Elevator Barrel Aged Barley Wine,Elevator Brewing Company,Barley Wine,-,197
0,Barrel Aged Series : Barley Wine,Parallel 49 Brewing Company,American Barleywine,11.80 %,Hangar 24 Barrel Roll No. 04 : Hammerhead - Barrel Aged Barley Wine,Hangar 24 Craft Brewery,Barley Wine,11.20 %,198
0,West Sixth / Country Boy Country Western ( Volume 3 Imperial Red Ale ),West Sixth Brewing Company,American Amber / Red Ale,13.00 %,Figueroa Mountain / Pizza Port Shark Lips Imperial Red Ale,Figueroa Mountain Brewing,American Strong Ale,8 %,199
0,Shark Attack Double Red Ale,Port Brewing,American Amber / Red Ale,9.00 %,Midnight Sun Unite Double Red Hot Ale &#40; 2015 &#41;,Midnight Sun Brewing Company,Amber Ale,7.50 %,200
0,Double Red Ale,The Seven Barrel Brewery,American Amber / Red Ale,8.20 %,Midnight Sun Unite Double Red Hot Ale &#40; 2015 &#41;,Midnight Sun Brewing Company,Amber Ale,7.50 %,201
0,Barrel Aged Riverside Red,Intuition Ale Works,American Amber / Red Ale,7.80 %,Blue Pants Big & Tall # 2 : Barrel Aged Belgian Red,Blue Pants Brewery,Amber Ale,9 %,202
1,Oatmeal Amber Ale,Ornery Beer Company Public House,American Amber / Red Ale,5.70 %,John Harvards Oatmeal Amber Ale,John Harvard_s Brewhouse &#40; Corporate Office &#41;,Amber Ale,6.50 %,203
1,Vital Infrared Imperial Red,Vital Brewing,American Amber / Red Ale,9.40 %,Vital Infrared Imperial Red,Vital Brewing,American Strong Ale,9.40 %,204
1,Rip Saw Red,Pints Brewing Co. .,American Amber / Red Ale,6.50 %,Pints Rip Saw Red,Pints Brewing Company,Amber Ale,5.90 %,205
0,Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,American Amber / Red Ale,-,Flossmoor Station Barrel Aged Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Amber Ale,6.50 %,206
0,Buffalo Soul Jah Imperial Red Ale,Three Heads Brewing,American Amber / Red Ale,9.20 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,207
0,Starlord 's Mixtape / Groot Drank Imperial Red Ale,Charging Hippo Brewing Co. .,American Amber / Red Ale,8.20 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,208
0,Phobos Single Hop Red Ale,Ecliptic Brewing,American Amber / Red Ale,7.40 %,Iron Horse Fresh Hop Imperial Red Ale,Iron Horse Brewery,American Strong Ale,-,209
1,American Red Ale,Rock Art Brewery,American Amber / Red Ale,4.80 %,Americas American Red Ale,Americas Brewpub,Amber Ale,-,210
0,Morrisons American Red Ale,Titanic Brewery,American Amber / Red Ale,4.50 %,Americas American Red Ale,Americas Brewpub,Amber Ale,-,211
0,Big Bully Amber Ale,Edge Brewing,American Amber / Red Ale,5.00 %,Big Time Atlas Amber Ale,Big Time Brewery,Amber Ale,5.40 %,212
0,Sequoia American Amber Ale,Wig And Pen,American Amber / Red Ale,5.90 %,Aarhus Cains Triple A American Amber Ale,Aarhus Bryghus,Amber Ale,5.50 %,213
0,Sequoia American Amber Ale,Wig And Pen,American Amber / Red Ale,5.90 %,Canal Park General Sterling Price American Amber Ale - Centennial,Canal Park Brewing Company,Amber Ale,4.80 %,214
0,Weekender American Amber Ale,Stilt House Brewery,American Amber / Red Ale,5.20 %,Canal Park General Sterling Price American Amber Ale - Centennial,Canal Park Brewing Company,Amber Ale,4.80 %,215
0,Mad Anthony Muddy River Amber Ale,Mad Anthony Brewing Company,American Amber / Red Ale,-,Mad River Jamaica Red Ale,Mad River Brewery,Amber Ale,6.50 %,216
0,Simeon Jones River Valley Amber Ale,Picaroons Brewing Co. .,American Amber / Red Ale,4.50 %,Piney River McKinney Eddy Amber Ale,Piney River Brewing Company,Amber Ale,-,217
0,Wasatch 50th Park City Golden Anniversary Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %,Golden City Centurion Barleywine Ale,Golden City Brewery,Barley Wine,11.20 %,218
1,Regimental 80 Scottish Ale,Crooked Eye Brewery,American Amber / Red Ale,4.70 %,Crooked Eye Regimental 80 Scottish Ale,Crooked Eye Brewery,Scottish Ale,4.70 %,219
1,Dream Of The 90 's,Prohibition Pig,American Amber / Red Ale,6.10 %,Prohibition Pig Dream of the 90s,Prohibition Pig,Amber Ale,-,220
1,Fullers Traitors ' Gate,Fuller Smith & Turner PLC,American Amber / Red Ale,4.50 %,Fuller_s Traitor_s Gate,Fuller_s,Bitter,4.50 %,221
1,Blarney Rock Irish Ale,Rockyard Brewing,American Amber / Red Ale,6.00 %,Rockyard Blarney Rock Irish Ale,Rockyard Brewing Company,Irish Ale,-,222
0,Aiken American Red Pale Ale,Aiken Brewing Company,American Amber / Red Ale,-,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,6.20 %,223
0,Aiken American Red Pale Ale,Aiken Brewing Company,American Amber / Red Ale,-,Wild Ride 3 Sisters American Red Ale,Wild Ride Brewing,Amber Ale,6 %,224
0,Big Bear Amber Ale,Stewart 's Brewing Co. .,American Amber / Red Ale,5.60 %,Big Horn Buttface Amber Ale,Big Horn Brewing Company &#40; Ram International &#41;,Amber Ale,5.80 %,225
0,Great Lakes Independence Ale,Great Lakes Brewing Co. .,American Amber / Red Ale,6.00 %,Amsterdam X Sawdust City X Great Lakes X Indie Ale Barley Wine &#40; Oak &#41;,Amsterdam Brewing Company,Barley Wine,10 %,226
1,Shirt Tail Amber,Iron Hill Brewery & Restaurant,American Amber / Red Ale,4.40 %,Iron Hill Shirt Tail Amber,Iron Hill Maple Shade,Amber Ale,4.40 %,227
0,Desert Island Series : American Honey Amber Ale,Heavy Seas Beer,American Amber / Red Ale,4.90 %,Granville Island Gastown Amber Ale,Granville Island &#40; Brewery - MolsonCoors &#41;,Amber Ale,5.50 %,228
0,Hurricane Alley Amber Ale,Florida Beer Company,American Amber / Red Ale,-,Charleville Tornado Alley Amber Ale,Charleville Vineyard & Microbrewery,Amber Ale,-,229
0,Brewmaster 's Reserve Imperial Red Ale,BJ 's Chicago Pizza & Brewery Inc. .,American Amber / Red Ale,9.20 %,Rusty Truck Stupiphany Imperial Red Ale,Rusty Truck Brewing / Roadhouse 101,American Strong Ale,8 %,230
0,Red Headed Slut Amber Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Baird Red Rose Amber Ale,Baird Brewing Co. .,California Common,5.40 %,231
0,Red Headed Slut Amber Ale,Twisted K-8 Brewing Company,American Amber / Red Ale,6.50 %,Trailhead Red Amber Ale,Trailhead Brewing Co. .,Amber Ale,-,232
0,Frost Quake Bourbon Barrel Aged Barley Wine,Wellington County Brewery,American Barleywine,9.80 %,Hangar 24 Barrel Roll No. 04 : Hammerhead - Bourbon Barrel Aged with Chai Tea,Hangar 24 Craft Brewery,Barley Wine,13.90 %,233
0,Bourbon Barrel Aged Horus Imperial Red,Elevator Brewery & Draught Haus,American Amber / Red Ale,12.00 %,Legacy Bourbon Barrel Hedonism Red,Legacy Brewing,American Strong Ale,7.10 %,234
0,Rocky Mountain Red Ale,Grand Lake Brewing Company,American Amber / Red Ale,-,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,Amber Ale,6 %,235
1,Boohai Red Ale,Crazy Mountain Brewing Company,American Amber / Red Ale,6.00 %,Crazy Mountain Boohai Red Ale &#40; Kura Koa &#41;,Crazy Mountain Brewing Company,Amber Ale,6 %,236
0,Alaskan Barley Wine ( Pilot Series ),Alaskan Brewing Co. .,American Barleywine,10.70 %,Hermit Thrush Abbey Series # 1 - Jolly Abbot Barley Wine,Hermit Thrush Brewery,Barley Wine,13 %,237
0,Double Mongrel Imperial India Red Ale,Aspetuck Brew Lab,American Amber / Red Ale,9.00 %,Boxing Cat Firecracker Imperial Red Ale,Boxing Cat Brewery,Amber Ale,6.60 %,238
1,Fisherman 's Tea Party,Cape Ann Brewing Company,American Barleywine,9.00 %,Cape Ann Fisherman_s Tea Party,Cape Ann Brewing Company,Barley Wine,9 %,239
0,Kingpin Double Red Ale,BridgePort Brewing Co. / Brewpub,American Amber / Red Ale,7.50 %,Out of Bounds Relentless Double Red Ale,Out of Bounds Brewing Company,American Strong Ale,8.20 %,240
0,Harold The Red Ale,Black Husky Brewing,American Amber / Red Ale,-,Off the Rail Raybuck Red Ale,Off the Rail Brewing,Amber Ale,6.40 %,241
1,Insane Mane Red Ale,White Lion Brewing Company,American Amber / Red Ale,5.10 %,White Lion Insane Mane Red Ale,Ipswich Ale Brewery,Amber Ale,-,242
0,Willoughby American Amber Ale,Willoughby Brewing,American Amber / Red Ale,4.90 %,Maldita Old Continent American Amber Ale,Faustino Microcervejeira,Amber Ale,6 %,243
0,Old Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Stone Brewing Co. .,American Barleywine,11.20 %,Revolution Barrel Aged Institutionalized Barley Wine,Revolution Brewing Company,Barley Wine,13 %,244
0,Pioneer American Red Ale,Pioneer Beer Company,American Amber / Red Ale,5.70 %,Fat Bottom Ruby Red American Ale,Fat Bottom Brewery,Amber Ale,4.60 %,245
0,Clifford The Big Red Ale,Books & Brews,American Amber / Red Ale,6.80 %,Big Choice Disconnected Red Ale,Big Choice Brewing,Amber Ale,6.70 %,246
1,Barrel Aged Chessie,Union Craft Brewing Company,American Barleywine,9.80 %,Union Craft Chessie Barleywine Barrel Aged,Union Craft Brewing Company,Barley Wine,9.80 %,247
1,Trail Ridge Red,Grand Lake Brewing Company,American Amber / Red Ale,7.50 %,Estes Park Trail Ridge Red,Estes Park Brewery,Bitter,4.50 %,248
0,Alaskan Imperial Red Ale ( Pilot Series ),Alaskan Brewing Co. .,American Amber / Red Ale,8.50 %,Swamp Head Sciaenhops Imperial Red Ale,Swamp Head Brewery,American Strong Ale,8.30 %,249
0,Alaskan Imperial Red Ale ( Pilot Series ),Alaskan Brewing Co. .,American Amber / Red Ale,8.50 %,BottleTree Imperial Red Ale,Thomas Creek Brewery,American Strong Ale,7.50 %,250
1,Summer Session Ale,Elk Creek Cafe + Aleworks,American Amber / Red Ale,4.20 %,Aqula Summer Session Ale,Aqula,English Pale Ale,4.50 %,251
0,Jurassic Duck Amber Ale ( dry Hopped With Mosaic ),The Dodging Duck Brewhaus,American Amber / Red Ale,-,Nighthawk 16-Hour Dry Hopped Amber,Nighthawk Brewery,Amber Ale,6.70 %,252
0,O'Connor 's Irish Red Ale,Wormtown Brewery,American Amber / Red Ale,5.00 %,Loose Shoe SlÃ ¡ inte Irish Red Ale,Loose Shoe Brewing Company,Irish Ale,5.50 %,253
0,Winter Seasonal Amber Ale,Dead Frog Brewing,American Amber / Red Ale,5.00 %,Brewsters Winter WARMer Amber Ale,Brewsters Brewing Co. - Alberta,Amber Ale,6 %,254
0,Hawai'i Nui Sunset Amber Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.45 %,Grand Canyon Sunset Amber Ale,Grand Canyon Brewing Company,Amber Ale,5 %,255
1,Copperhead Amber Ale,Yalobusha Brewing Company,American Amber / Red Ale,5.65 %,Yalobusha Copperhead Amber Ale,Yalobusha Brewing Company,Amber Ale,5.60 %,256
1,Dark Horse Amber Ale,Dark Horse Brewing Company,American Amber / Red Ale,5.50 %,Dark Horse Amber Ale,Dark Horse Brewing Company,Amber Ale,5.50 %,257
0,Red Emperor Amber Ale,Fish Rock Brewery,American Amber / Red Ale,4.50 %,Fox and Hound Red Fox Amber Ale,Anheuser-Busch InBev,Amber Ale,5.10 %,258
1,Strada S. Felice,Grado Plato,American Amber / Red Ale,8.00 %,Grado Plato Strada S. Felice,Birrificio Grado Plato,Spice/Herb/Vegetable,8 %,259
0,Sea Spray Amber Ale,Bowen Island Brewing Co. Ltd. .,American Amber / Red Ale,5.00 %,Swashbuckler Red Sea Amber Ale,Swashbuckler Brewing Company,Amber Ale,-,260
0,Red Rose Amber Ale,Baird Brewing Company / Fishmarket Taproom,American Amber / Red Ale,5.40 %,Swashbuckler Red Sea Amber Ale,Swashbuckler Brewing Company,Amber Ale,-,261
0,Beer Of The Dragon,Beachwood BBQ & Brewing,American Amber / Red Ale,9.10 %,Anderson Valley Barrel Aged Horn of the Beer Barley Wine,Anderson Valley Brewing Company,Barley Wine,8.60 %,262
0,Isle Of Pines Barley Wine,Flying Goose Brew Pub & Grille,American Barleywine,11.00 %,Anderson Valley Barrel Aged Horn of the Beer Barley Wine,Anderson Valley Brewing Company,Barley Wine,8.60 %,263
0,Frog Island Amber Ale,Frog Island Brewing Company,American Amber / Red Ale,6.00 %,Heavy Seas Desert Island Series American Honey Amber Ale,Heavy Seas Brewing Company,Amber Ale,4.90 %,264
0,Olde Richmond Batch No. 9 Red Ale,Olde Richmond Beer Company,American Amber / Red Ale,-,Engine House No. 9 Rowdy Dick Amber Ale,Engine House No. 9 Restaurant and Brewery,Amber Ale,5.30 %,265
1,Unite Red Rye Ale,The Pike Brewing Company,American Amber / Red Ale,4.60 %,Pike Unite Red Rye Ale,Pike Brewing Company,Amber Ale,4.60 %,266
0,Fresh Hop Red,Liquid Mechanics Brewing Co. .,American Amber / Red Ale,7.40 %,Ice Harbor Double Red Ale - Fresh Hop,Ice Harbor Brewing Company,Amber Ale,7 %,267
