ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes
Operating System Extensions for the Teradata Parallel VLDB,"John Catozzi, Sorana Rabinovici",Very Large Data Bases,2001,Operating System Extensions for the Teradata Parallel VLDB,"Alexandros Labrinidis, Alberto O. Mendelzon",VLDB,2001,"('title', 'venue')"
Operating System Extensions for the Teradata Parallel VLDB,"John Catozzi, Sorana Rabinovici",Very Large Data Bases,2001,Operating System Extensions for the Teradata Parallel VLDB,"Alexandros Labrinidis, Alberto O. Mendelzon",ACM SIGMOD Record ,2001,"('title', 'year')"
Operating System Extensions for the Teradata Parallel VLDB,"John Catozzi, Sorana Rabinovici",Very Large Data Bases,2001,Operating System Extensions for the Teradata Parallel VLDB,"Sorana Rabinovici, John Catozzi",VLDB,2001,"('title', 'authors', 'venue')"
Operating System Extensions for the Teradata Parallel VLDB,"John Catozzi, Sorana Rabinovici",Very Large Data Bases,2001,Operating System Extensions for the Teradata Parallel VLDB,"Sorana Rabinovici, John Catozzi",ACM SIGMOD Record ,2001,"('title', 'authors', 'year')"
Operating System Extensions for the Teradata Parallel VLDB,"John Catozzi, Sorana Rabinovici",Very Large Data Bases,2001,Operating System Extensions for the Teradata Parallel VLDB,"Alexandros Labrinidis, Alberto O. Mendelzon",VLDB,2001,"('title', 'venue', 'year')"
Fast High-Dimensional Data Search in Incomplete Databases,"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",Very Large Data Bases,1998,Fast High-Dimensional Data Search in Incomplete Databases,"Raymond T. Ng, Laks V. S. Lakshmanan, Jiawei Han, Alex Pang",International Conference on Management of Data,1998,"('title',)"
Fast High-Dimensional Data Search in Incomplete Databases,"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",Very Large Data Bases,1998,Fast High-Dimensional Data Search in Incomplete Databases,"Kian-Lee Tan, Cheng Hian Goh, Beng Chin Ooi",International Conference on Management of Data,1998,"('title', 'authors')"
Fast High-Dimensional Data Search in Incomplete Databases,"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",Very Large Data Bases,1998,Fast High-Dimensional Data Search in Incomplete Databases,"Raymond T. Ng, Laks V. S. Lakshmanan, Jiawei Han, Alex Pang",VLDB,1998,"('title', 'venue')"
Fast High-Dimensional Data Search in Incomplete Databases,"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",Very Large Data Bases,1998,Fast High-Dimensional Data Search in Incomplete Databases,"Raymond T. Ng, Laks V. S. Lakshmanan, Jiawei Han, Alex Pang",International Conference on Management of Data,1998,"('title', 'year')"
Fast High-Dimensional Data Search in Incomplete Databases,"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",Very Large Data Bases,1998,Fast High-Dimensional Data Search in Incomplete Databases,"Kian-Lee Tan, Cheng Hian Goh, Beng Chin Ooi",VLDB,1998,"('title', 'authors', 'venue')"
Fast High-Dimensional Data Search in Incomplete Databases,"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",Very Large Data Bases,1998,Fast High-Dimensional Data Search in Incomplete Databases,"Kian-Lee Tan, Cheng Hian Goh, Beng Chin Ooi",International Conference on Management of Data,1998,"('title', 'authors', 'year')"
Fast High-Dimensional Data Search in Incomplete Databases,"Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan",Very Large Data Bases,1998,Fast High-Dimensional Data Search in Incomplete Databases,"Raymond T. Ng, Laks V. S. Lakshmanan, Jiawei Han, Alex Pang",VLDB,1998,"('title', 'venue', 'year')"
Main-Memory Index Structures with Fixed-Size Partial Keys,"Philip Bohannon, Rajeev Rastogi, Peter McIlroy",SIGMOD Conference,2001,Main-memory index structures with fixed-size partial keys,"Masahisa Tamura, Masaru Kitsuregawa",VLDB,1999,"('title',)"
Main-Memory Index Structures with Fixed-Size Partial Keys,"Philip Bohannon, Rajeev Rastogi, Peter McIlroy",SIGMOD Conference,2001,Main-memory index structures with fixed-size partial keys,"Philip Bohannon, Peter Mcllroy, Rajeev Rastogi",VLDB,1999,"('title', 'authors')"
Main-Memory Index Structures with Fixed-Size Partial Keys,"Philip Bohannon, Rajeev Rastogi, Peter McIlroy",SIGMOD Conference,2001,Main-memory index structures with fixed-size partial keys,"Masahisa Tamura, Masaru Kitsuregawa",International Conference on Management of Data,1999,"('title', 'venue')"
Main-Memory Index Structures with Fixed-Size Partial Keys,"Philip Bohannon, Rajeev Rastogi, Peter McIlroy",SIGMOD Conference,2001,Main-memory index structures with fixed-size partial keys,"Masahisa Tamura, Masaru Kitsuregawa",VLDB,2001,"('title', 'year')"
Main-Memory Index Structures with Fixed-Size Partial Keys,"Philip Bohannon, Rajeev Rastogi, Peter McIlroy",SIGMOD Conference,2001,Main-memory index structures with fixed-size partial keys,"Philip Bohannon, Peter Mcllroy, Rajeev Rastogi",International Conference on Management of Data,1999,"('title', 'authors', 'venue')"
Main-Memory Index Structures with Fixed-Size Partial Keys,"Philip Bohannon, Rajeev Rastogi, Peter McIlroy",SIGMOD Conference,2001,Main-memory index structures with fixed-size partial keys,"Philip Bohannon, Peter Mcllroy, Rajeev Rastogi",VLDB,2001,"('title', 'authors', 'year')"
Main-Memory Index Structures with Fixed-Size Partial Keys,"Philip Bohannon, Rajeev Rastogi, Peter McIlroy",SIGMOD Conference,2001,Main-memory index structures with fixed-size partial keys,"Masahisa Tamura, Masaru Kitsuregawa",International Conference on Management of Data,2001,"('title', 'venue', 'year')"
Data Modelling in the Large,Martin Bertram,SIGMOD Record,1994,Data modelling in the large,"Reinhard Braumandl, Alfons Kemper, Donald Kossmann",SIGMOD Conference,1999,"('title',)"
Data Modelling in the Large,Martin Bertram,SIGMOD Record,1994,Data modelling in the large,Martin Bertram,SIGMOD Conference,1999,"('title', 'authors')"
Data Modelling in the Large,Martin Bertram,SIGMOD Record,1994,Data modelling in the large,"Reinhard Braumandl, Alfons Kemper, Donald Kossmann",ACM SIGMOD Record ,1999,"('title', 'venue')"
Data Modelling in the Large,Martin Bertram,SIGMOD Record,1994,Data modelling in the large,"Reinhard Braumandl, Alfons Kemper, Donald Kossmann",SIGMOD Conference,1994,"('title', 'year')"
Data Modelling in the Large,Martin Bertram,SIGMOD Record,1994,Data modelling in the large,Martin Bertram,ACM SIGMOD Record ,1999,"('title', 'authors', 'venue')"
Data Modelling in the Large,Martin Bertram,SIGMOD Record,1994,Data modelling in the large,Martin Bertram,SIGMOD Conference,1994,"('title', 'authors', 'year')"
Data Modelling in the Large,Martin Bertram,SIGMOD Record,1994,Data modelling in the large,"Reinhard Braumandl, Alfons Kemper, Donald Kossmann",ACM SIGMOD Record ,1994,"('title', 'venue', 'year')"
Finding replicated Web collections,"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",International Conference on Management of Data,2000,Finding Replicated Web Collections,"Seth J. White, David J. DeWitt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995,"('title',)"
Finding replicated Web collections,"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",International Conference on Management of Data,2000,Finding Replicated Web Collections,"Narayanan Shivakumar, Junghoo Cho, Hector Garcia-Molina",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995,"('title', 'authors')"
Finding replicated Web collections,"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",International Conference on Management of Data,2000,Finding Replicated Web Collections,"Seth J. White, David J. DeWitt",SIGMOD Conference,1995,"('title', 'venue')"
Finding replicated Web collections,"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",International Conference on Management of Data,2000,Finding Replicated Web Collections,"Seth J. White, David J. DeWitt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,"('title', 'year')"
Finding replicated Web collections,"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",International Conference on Management of Data,2000,Finding Replicated Web Collections,"Narayanan Shivakumar, Junghoo Cho, Hector Garcia-Molina",SIGMOD Conference,1995,"('title', 'authors', 'venue')"
Finding replicated Web collections,"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",International Conference on Management of Data,2000,Finding Replicated Web Collections,"Narayanan Shivakumar, Junghoo Cho, Hector Garcia-Molina",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2000,"('title', 'authors', 'year')"
Finding replicated Web collections,"Junghoo Cho, Narayanan Shivakumar, Hector Garcia-Molina",International Conference on Management of Data,2000,Finding Replicated Web Collections,"Seth J. White, David J. DeWitt",SIGMOD Conference,2000,"('title', 'venue', 'year')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,Charu C. Aggarwal,SIGMOD Conference,2003,"('title',)"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Chungmin Melvin Chen, Nick Roussopoulos",SIGMOD Conference,2003,"('title', 'authors')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,Charu C. Aggarwal,International Conference on Management of Data,2003,"('title', 'venue')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,Charu C. Aggarwal,SIGMOD Conference,1994,"('title', 'year')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Chungmin Melvin Chen, Nick Roussopoulos",International Conference on Management of Data,2003,"('title', 'authors', 'venue')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Chungmin Melvin Chen, Nick Roussopoulos",SIGMOD Conference,1994,"('title', 'authors', 'year')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,Charu C. Aggarwal,International Conference on Management of Data,1994,"('title', 'venue', 'year')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Joachim W. Schmidt, Florian Matthes",VLDB,1994,"('title',)"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Chungmin Melvin Chen, Nick Roussopoulos",VLDB,1994,"('title', 'authors')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Joachim W. Schmidt, Florian Matthes",International Conference on Management of Data,1994,"('title', 'venue')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Joachim W. Schmidt, Florian Matthes",VLDB,1994,"('title', 'year')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Chungmin Melvin Chen, Nick Roussopoulos",International Conference on Management of Data,1994,"('title', 'authors', 'venue')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Chungmin Melvin Chen, Nick Roussopoulos",VLDB,1994,"('title', 'authors', 'year')"
Adaptive Selectivity Estimation Using Query Feedback,"Chung-Min Chen, Nick Roussopoulos",SIGMOD Conference,1994,Adaptive selectivity estimation using query feedback,"Joachim W. Schmidt, Florian Matthes",International Conference on Management of Data,1994,"('title', 'venue', 'year')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,Charu C. Aggarwal,SIGMOD Conference,2003,"('title',)"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Daniela Florescu, Alon Levy, Ioana Manolescu, Dan Suciu",SIGMOD Conference,2003,"('title', 'authors')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,Charu C. Aggarwal,International Conference on Management of Data,2003,"('title', 'venue')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,Charu C. Aggarwal,SIGMOD Conference,1999,"('title', 'year')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Daniela Florescu, Alon Levy, Ioana Manolescu, Dan Suciu",International Conference on Management of Data,2003,"('title', 'authors', 'venue')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Daniela Florescu, Alon Levy, Ioana Manolescu, Dan Suciu",SIGMOD Conference,1999,"('title', 'authors', 'year')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,Charu C. Aggarwal,International Conference on Management of Data,1999,"('title', 'venue', 'year')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Arunprasad P. Marathe, Kenneth Salem",VLDB J.,2002,"('title',)"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Daniela Florescu, Alon Levy, Ioana Manolescu, Dan Suciu",VLDB J.,2002,"('title', 'authors')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Arunprasad P. Marathe, Kenneth Salem",International Conference on Management of Data,2002,"('title', 'venue')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Arunprasad P. Marathe, Kenneth Salem",VLDB J.,1999,"('title', 'year')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Daniela Florescu, Alon Levy, Ioana Manolescu, Dan Suciu",International Conference on Management of Data,2002,"('title', 'authors', 'venue')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Daniela Florescu, Alon Levy, Ioana Manolescu, Dan Suciu",VLDB J.,1999,"('title', 'authors', 'year')"
Query Optimization in the Presence of Limited Access Patterns,"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",SIGMOD Conference,1999,Query optimization in the presence of limited access patterns,"Arunprasad P. Marathe, Kenneth Salem",International Conference on Management of Data,1999,"('title', 'venue', 'year')"
Spatial operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000,Spatial Operators,"Philippe Bonnet, Allan Beaufour, Mads Bondo Dydensborg, Martin Leopold",ACM SIGMOD Record ,2003,"('title',)"
Spatial operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000,Spatial Operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2003,"('title', 'authors')"
Spatial operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000,Spatial Operators,"Philippe Bonnet, Allan Beaufour, Mads Bondo Dydensborg, Martin Leopold",SIGMOD Record,2003,"('title', 'venue')"
Spatial operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000,Spatial Operators,"Philippe Bonnet, Allan Beaufour, Mads Bondo Dydensborg, Martin Leopold",ACM SIGMOD Record ,2000,"('title', 'year')"
Spatial operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000,Spatial Operators,"Eliseo Clementini, Paolino Di Felice",SIGMOD Record,2003,"('title', 'authors', 'venue')"
Spatial operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000,Spatial Operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000,"('title', 'authors', 'year')"
Spatial operators,"Eliseo Clementini, Paolino Di Felice",ACM SIGMOD Record ,2000,Spatial Operators,"Philippe Bonnet, Allan Beaufour, Mads Bondo Dydensborg, Martin Leopold",SIGMOD Record,2000,"('title', 'venue', 'year')"
Objects and SQL (panel session): strange relations?,Donald R. Deutsch,International Conference on Management of Data,1995,Objects and SQL: Strange Relations? Panel,Sherif Danish,ACM SIGMOD Record ,1998,"('title',)"
Objects and SQL (panel session): strange relations?,Donald R. Deutsch,International Conference on Management of Data,1995,Objects and SQL: Strange Relations? Panel,Donald R. Deutsch,ACM SIGMOD Record ,1998,"('title', 'authors')"
Objects and SQL (panel session): strange relations?,Donald R. Deutsch,International Conference on Management of Data,1995,Objects and SQL: Strange Relations? Panel,Sherif Danish,SIGMOD Conference,1998,"('title', 'venue')"
Objects and SQL (panel session): strange relations?,Donald R. Deutsch,International Conference on Management of Data,1995,Objects and SQL: Strange Relations? Panel,Sherif Danish,ACM SIGMOD Record ,1995,"('title', 'year')"
Objects and SQL (panel session): strange relations?,Donald R. Deutsch,International Conference on Management of Data,1995,Objects and SQL: Strange Relations? Panel,Donald R. Deutsch,SIGMOD Conference,1998,"('title', 'authors', 'venue')"
Objects and SQL (panel session): strange relations?,Donald R. Deutsch,International Conference on Management of Data,1995,Objects and SQL: Strange Relations? Panel,Donald R. Deutsch,ACM SIGMOD Record ,1995,"('title', 'authors', 'year')"
Objects and SQL (panel session): strange relations?,Donald R. Deutsch,International Conference on Management of Data,1995,Objects and SQL: Strange Relations? Panel,Sherif Danish,SIGMOD Conference,1995,"('title', 'venue', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements","Joakim Eriksson, Jonas Mellin, Sten Andler, Mikael Berndtsson, Bengt Eftring, J�rgen Hansson",SIGMOD Record,1996,"('title',)"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,SIGMOD Record,1996,"('title', 'authors')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements","Joakim Eriksson, Jonas Mellin, Sten Andler, Mikael Berndtsson, Bengt Eftring, J�rgen Hansson",ACM SIGMOD Record ,1996,"('title', 'venue')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements","Joakim Eriksson, Jonas Mellin, Sten Andler, Mikael Berndtsson, Bengt Eftring, J�rgen Hansson",SIGMOD Record,1995,"('title', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,ACM SIGMOD Record ,1996,"('title', 'authors', 'venue')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,SIGMOD Record,1995,"('title', 'authors', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements","Joakim Eriksson, Jonas Mellin, Sten Andler, Mikael Berndtsson, Bengt Eftring, J�rgen Hansson",ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Robert S. Epstein,SIGMOD Conference,1995,"('title',)"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,SIGMOD Conference,1995,"('title', 'authors')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Robert S. Epstein,ACM SIGMOD Record ,1995,"('title', 'venue')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Robert S. Epstein,SIGMOD Conference,1995,"('title', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,ACM SIGMOD Record ,1995,"('title', 'authors', 'venue')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,SIGMOD Conference,1995,"('title', 'authors', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Robert S. Epstein,ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",David B. Lomet,SIGMOD Record,2001,"('title',)"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,SIGMOD Record,2001,"('title', 'authors')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",David B. Lomet,ACM SIGMOD Record ,2001,"('title', 'venue')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",David B. Lomet,SIGMOD Record,1995,"('title', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,ACM SIGMOD Record ,2001,"('title', 'authors', 'venue')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,SIGMOD Record,1995,"('title', 'authors', 'year')"
"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995,"Turmoil at NASA, and numerous funding announcements",David B. Lomet,ACM SIGMOD Record ,1995,"('title', 'venue', 'year')"
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",Very Large Data Bases,1999,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Laura M. Haas, Michael J. Carey, Miron Livny, Amit Shukla",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,"('title',)"
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",Very Large Data Bases,1999,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1997,"('title', 'authors')"
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",Very Large Data Bases,1999,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Laura M. Haas, Michael J. Carey, Miron Livny, Amit Shukla",VLDB,1997,"('title', 'venue')"
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",Very Large Data Bases,1999,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Laura M. Haas, Michael J. Carey, Miron Livny, Amit Shukla",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'year')"
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",Very Large Data Bases,1999,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",VLDB,1997,"('title', 'authors', 'venue')"
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",Very Large Data Bases,1999,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1999,"('title', 'authors', 'year')"
Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Arnaud Sahuguet, Fabien Azavant",Very Large Data Bases,1999,Building Light-Weight Wrappers for Legacy Web Data-Sources Using W4F,"Laura M. Haas, Michael J. Carey, Miron Livny, Amit Shukla",VLDB,1999,"('title', 'venue', 'year')"
Quest: a project on database mining,"R. Agrawal, M. Carey, C. Faloutsos, S. Ghosh, M. Houtsma, T. Imieli&#324;ski, B. Iyer, A. Mahboob, H. Miranda, R. Srikant, A. Swami",International Conference on Management of Data,1994,Quest: A Project on Database Mining,"Michael J. Carey, David J. DeWitt",Very Large Data Bases,1996,"('title',)"
Quest: a project on database mining,"R. Agrawal, M. Carey, C. Faloutsos, S. Ghosh, M. Houtsma, T. Imieli&#324;ski, B. Iyer, A. Mahboob, H. Miranda, R. Srikant, A. Swami",International Conference on Management of Data,1994,Quest: A Project on Database Mining,"Ramakrishnan Srikant, Balakrishna R. Iyer, Christos Faloutsos, Arun N. Swami, H. Miranda, Sakti P. Ghosh, A. Mahboob, Maurice A. W. Houtsma, Michael J. Carey, Tomasz Imielinski, Rakesh Agrawal",Very Large Data Bases,1996,"('title', 'authors')"
Quest: a project on database mining,"R. Agrawal, M. Carey, C. Faloutsos, S. Ghosh, M. Houtsma, T. Imieli&#324;ski, B. Iyer, A. Mahboob, H. Miranda, R. Srikant, A. Swami",International Conference on Management of Data,1994,Quest: A Project on Database Mining,"Michael J. Carey, David J. DeWitt",SIGMOD Conference,1996,"('title', 'venue')"
Quest: a project on database mining,"R. Agrawal, M. Carey, C. Faloutsos, S. Ghosh, M. Houtsma, T. Imieli&#324;ski, B. Iyer, A. Mahboob, H. Miranda, R. Srikant, A. Swami",International Conference on Management of Data,1994,Quest: A Project on Database Mining,"Michael J. Carey, David J. DeWitt",Very Large Data Bases,1994,"('title', 'year')"
Quest: a project on database mining,"R. Agrawal, M. Carey, C. Faloutsos, S. Ghosh, M. Houtsma, T. Imieli&#324;ski, B. Iyer, A. Mahboob, H. Miranda, R. Srikant, A. Swami",International Conference on Management of Data,1994,Quest: A Project on Database Mining,"Ramakrishnan Srikant, Balakrishna R. Iyer, Christos Faloutsos, Arun N. Swami, H. Miranda, Sakti P. Ghosh, A. Mahboob, Maurice A. W. Houtsma, Michael J. Carey, Tomasz Imielinski, Rakesh Agrawal",SIGMOD Conference,1996,"('title', 'authors', 'venue')"
