ltable_brand,ltable_modelno,ltable_title,ltable_price,ltable_dimensions,ltable_imageurl,ltable_shipweight,rtable_brand,rtable_modelno,rtable_title,rtable_price,rtable_dimensions,rtable_imageurl,rtable_shipweight,alteredAttributes
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,NETGEAR Powerline AV 500 Adapter,10.99,1.4 x 0.7 x 0.3 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'title', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,79.82,1.4 x 0.7 x 0.3 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'price', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,10.99,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'dimensions', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,10.99,1.4 x 0.7 x 0.3 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,79.82,1.4 x 0.7 x 0.3 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,1 pounds,"('brand', 'modelno', 'title', 'price')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,10.99,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,1 pounds,"('brand', 'modelno', 'title', 'dimensions')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,10.99,1.4 x 0.7 x 0.3 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'modelno', 'title', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,10.99,1.4 x 0.7 x 0.3 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'modelno', 'title', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,79.82,1.4 x 0.7 x 0.3 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'modelno', 'price', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,79.82,1.4 x 0.7 x 0.3 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'modelno', 'price', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,10.99,7.3 x 4.7 x 3.2 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'modelno', 'dimensions', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,10.99,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'modelno', 'dimensions', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,10.99,1.4 x 0.7 x 0.3 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'modelno', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,NETGEAR Powerline AV 500 Adapter,79.82,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,1 pounds,"('brand', 'title', 'price', 'dimensions')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,NETGEAR Powerline AV 500 Adapter,79.82,1.4 x 0.7 x 0.3 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'title', 'price', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,NETGEAR Powerline AV 500 Adapter,79.82,1.4 x 0.7 x 0.3 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'title', 'price', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,NETGEAR Powerline AV 500 Adapter,10.99,7.3 x 4.7 x 3.2 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'title', 'dimensions', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,NETGEAR Powerline AV 500 Adapter,10.99,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'title', 'dimensions', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,NETGEAR Powerline AV 500 Adapter,10.99,1.4 x 0.7 x 0.3 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'title', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,79.82,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/31is%2BAc1NxL._AA300_.jpg,0.88,"('brand', 'price', 'dimensions', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,79.82,1.4 x 0.7 x 0.3 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'price', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,PSF8GMUSB,Patriot X-Porter Mini 8 GB USB 2.0 Flash Drive PSF8GMUSB,10.99,7.3 x 4.7 x 3.2 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'dimensions', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,15.88,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,1 pounds,"('brand', 'title')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,15.88,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,1 pounds,"('brand', 'modelno', 'title')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Midland XTA108 Action Camera Archery Bow Mount,15.88,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'modelno', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Midland XTA108 Action Camera Archery Bow Mount,15.88,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,0.88,"('brand', 'modelno', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,79.82,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,1 pounds,"('brand', 'title', 'price')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,15.88,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,1 pounds,"('brand', 'title', 'dimensions')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,15.88,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'title', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,15.88,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,0.88,"('brand', 'title', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,Midland XTA108 Action Camera Archery Bow Mount,15.88,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,79.82,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,1 pounds,"('brand', 'modelno', 'title', 'price')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,15.88,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,1 pounds,"('brand', 'modelno', 'title', 'dimensions')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,15.88,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'modelno', 'title', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,NETGEAR Powerline AV 500 Adapter,15.88,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,0.88,"('brand', 'modelno', 'title', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Midland XTA108 Action Camera Archery Bow Mount,79.82,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'modelno', 'price', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Midland XTA108 Action Camera Archery Bow Mount,79.82,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,0.88,"('brand', 'modelno', 'price', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Midland XTA108 Action Camera Archery Bow Mount,15.88,7.3 x 4.7 x 3.2 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'modelno', 'dimensions', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Midland XTA108 Action Camera Archery Bow Mount,15.88,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,0.88,"('brand', 'modelno', 'dimensions', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XAV5001100NAS,Midland XTA108 Action Camera Archery Bow Mount,15.88,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'modelno', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,79.82,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,1 pounds,"('brand', 'title', 'price', 'dimensions')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,79.82,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'title', 'price', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,79.82,6.0 x 2.5 x 1.0 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,0.88,"('brand', 'title', 'price', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,15.88,7.3 x 4.7 x 3.2 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,1 pounds,"('brand', 'title', 'dimensions', 'imageurl')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,15.88,7.3 x 4.7 x 3.2 inches,http://ecx.images-amazon.com/images/I/21MhUdfOkYL._SL500_AA300_.jpg,0.88,"('brand', 'title', 'dimensions', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,NETGEAR Powerline AV 500 Adapter,15.88,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'title', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,Midland XTA108 Action Camera Archery Bow Mount,79.82,6.0 x 2.5 x 1.0 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'price', 'imageurl', 'shipweight')"
Netgear,XAV5001-100NAS,NETGEAR XAV5001 Powerline AV 500 Adapter,69.99,7.4 x 5.0 x 3.3 inches,http://ecx.images-amazon.com/images/I/31P9St--V4L._SL500_AA300_.jpg,1 pounds,NETGEAR,XTA108,Midland XTA108 Action Camera Archery Bow Mount,15.88,7.3 x 4.7 x 3.2 inches,http://i.walmartimages.com/i/p/00/60/64/49/07/0060644907423_300X300.jpg,0.88,"('brand', 'dimensions', 'imageurl', 'shipweight')"
Corsair,TWIN2X4096-6400C5,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,39.99,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/318R9eQxu0L._AA300_.jpg,2 pounds,Corsair,TS-D1602R,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,,15.0 x 8.8 x 5.0 inches,http://ecx.images-amazon.com/images/I/51YcysmwblL._SL500_AA300_.jpg,7 pounds,"('brand', 'title')"
Corsair,TWIN2X4096-6400C5,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,39.99,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/318R9eQxu0L._AA300_.jpg,2 pounds,Corsair,TWIN2X4096-6400C5,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,,15.0 x 8.8 x 5.0 inches,http://ecx.images-amazon.com/images/I/51YcysmwblL._SL500_AA300_.jpg,7 pounds,"('brand', 'modelno', 'title')"
Corsair,TWIN2X4096-6400C5,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,39.99,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/318R9eQxu0L._AA300_.jpg,2 pounds,Corsair,TWIN2X4096-6400C5,Pioneer TSD1602R 6.5 Inch Two-Way Speakers with 260 Watts Max Power,,15.0 x 8.8 x 5.0 inches,http://i.walmartimages.com/i/p/00/84/35/91/00/0084359100047_300X300.jpg,7 pounds,"('brand', 'modelno', 'imageurl')"
Corsair,TWIN2X4096-6400C5,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,39.99,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/318R9eQxu0L._AA300_.jpg,2 pounds,Corsair,TS-D1602R,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,74.82,15.0 x 8.8 x 5.0 inches,http://ecx.images-amazon.com/images/I/51YcysmwblL._SL500_AA300_.jpg,7 pounds,"('brand', 'title', 'price')"
Corsair,TWIN2X4096-6400C5,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,39.99,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/318R9eQxu0L._AA300_.jpg,2 pounds,Corsair,TS-D1602R,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,,7.5 x 5.0 x 0.5 inches,http://ecx.images-amazon.com/images/I/51YcysmwblL._SL500_AA300_.jpg,7 pounds,"('brand', 'title', 'dimensions')"
Corsair,TWIN2X4096-6400C5,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,39.99,0.4 x 0.4 x 0.4 inches,http://ecx.images-amazon.com/images/I/318R9eQxu0L._AA300_.jpg,2 pounds,Corsair,TS-D1602R,Corsair XMS2 4 GB 2 X 2 GB PC2-6400 800 MHz 240-PIN DDR2 Dual-Channel Memory Kit - TWIN2X4096-6400C5,,15.0 x 8.8 x 5.0 inches,http://i.walmartimages.com/i/p/00/84/35/91/00/0084359100047_300X300.jpg,7 pounds,"('brand', 'title', 'imageurl')"
