ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:55,"November 24 , 2014","('Artist_Name', 'Genre', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:54,19-Aug-14,"('Artist_Name', 'Genre', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014","('Song_Name', 'Artist_Name', 'Album_Name', 'Genre')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Ignite the Night,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:55,"November 24 , 2014","('Song_Name', 'Artist_Name', 'Album_Name', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Ignite the Night,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,19-Aug-14,"('Song_Name', 'Artist_Name', 'Album_Name', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014","('Song_Name', 'Artist_Name', 'Genre', 'Price')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:54,"November 24 , 2014","('Song_Name', 'Artist_Name', 'Genre', 'CopyRight')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:55,"November 24 , 2014","('Song_Name', 'Artist_Name', 'Genre', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:54,19-Aug-14,"('Song_Name', 'Artist_Name', 'Genre', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2014 Dack Janiels Records,3:55,"November 24 , 2014","('Song_Name', 'Artist_Name', 'CopyRight', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2014 Dack Janiels Records,3:54,19-Aug-14,"('Song_Name', 'Artist_Name', 'CopyRight', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,Chase Rice,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:55,19-Aug-14,"('Song_Name', 'Artist_Name', 'Time', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Jack Daniels and Jesus,David Guetta,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:55,19-Aug-14,"('Song_Name', 'Genre', 'Time', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:55,"November 24 , 2014","('Artist_Name', 'Album_Name', 'Genre', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:54,19-Aug-14,"('Artist_Name', 'Album_Name', 'Genre', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:55,"November 24 , 2014","('Artist_Name', 'Genre', 'Price', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:54,19-Aug-14,"('Artist_Name', 'Genre', 'Price', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,"November 24 , 2014","('Artist_Name', 'Genre', 'CopyRight', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:54,19-Aug-14,"('Artist_Name', 'Genre', 'CopyRight', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer ( feat . Sia ),Chase Rice,Listen ( Deluxe ),"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2015 If Moving Your Mine,3:55,19-Aug-14,"('Artist_Name', 'Genre', 'Time', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Artist_Name', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,"('Song_Name', 'Artist_Name', 'Album_Name')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,"('Song_Name', 'Artist_Name', 'Genre')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Artist_Name', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,"January 9 , 2015","('Song_Name', 'Artist_Name', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Album_Name', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Genre', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2011 What A Music Ltd , licence exclusive Parlophone Music France",3:07,24-Nov-14,"('Song_Name', 'CopyRight', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,"January 9 , 2015","('Song_Name', 'Time', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),Meghan Trainor,Title ( Deluxe ),Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,"('Artist_Name', 'Album_Name', 'Genre')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),Meghan Trainor,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Artist_Name', 'Album_Name', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),Meghan Trainor,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Artist_Name', 'Genre', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),Meghan Trainor,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,"January 9 , 2015","('Artist_Name', 'Genre', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Artist_Name', 'Price', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2011 What A Music Ltd , licence exclusive Parlophone Music France",3:07,24-Nov-14,"('Artist_Name', 'CopyRight', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,"January 9 , 2015","('Artist_Name', 'Time', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),David Guetta,Title ( Deluxe ),Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Album_Name', 'Genre', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",The Whisperer ( feat . Sia ),David Guetta,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,"January 9 , 2015","('Genre', 'Time', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Title ( Deluxe ),Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,"('Song_Name', 'Artist_Name', 'Album_Name', 'Genre')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,"('Song_Name', 'Artist_Name', 'Album_Name', 'Price')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2011 What A Music Ltd , licence exclusive Parlophone Music France",3:54,24-Nov-14,"('Song_Name', 'Artist_Name', 'Album_Name', 'CopyRight')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Artist_Name', 'Album_Name', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,"January 9 , 2015","('Song_Name', 'Artist_Name', 'Album_Name', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,"('Song_Name', 'Artist_Name', 'Genre', 'Price')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,Pop,$ 1.29,"2011 What A Music Ltd , licence exclusive Parlophone Music France",3:54,24-Nov-14,"('Song_Name', 'Artist_Name', 'Genre', 'CopyRight')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Artist_Name', 'Genre', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,"January 9 , 2015","('Song_Name', 'Artist_Name', 'Genre', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Artist_Name', 'Price', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,"January 9 , 2015","('Song_Name', 'Artist_Name', 'Price', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2011 What A Music Ltd , licence exclusive Parlophone Music France",3:07,24-Nov-14,"('Song_Name', 'Artist_Name', 'CopyRight', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2011 What A Music Ltd , licence exclusive Parlophone Music France",3:54,"January 9 , 2015","('Song_Name', 'Artist_Name', 'CopyRight', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,Meghan Trainor,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,"January 9 , 2015","('Song_Name', 'Artist_Name', 'Time', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Title ( Deluxe ),Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Album_Name', 'Genre', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Title ( Deluxe ),Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,"January 9 , 2015","('Song_Name', 'Album_Name', 'Genre', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Album_Name', 'Price', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2011 What A Music Ltd , licence exclusive Parlophone Music France",3:07,24-Nov-14,"('Song_Name', 'Album_Name', 'CopyRight', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Title ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,"January 9 , 2015","('Song_Name', 'Album_Name', 'Time', 'Released')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,24-Nov-14,"('Song_Name', 'Genre', 'Price', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Listen,Pop,$ 1.29,"2011 What A Music Ltd , licence exclusive Parlophone Music France",3:07,24-Nov-14,"('Song_Name', 'Genre', 'CopyRight', 'Time')"
The Whisperer ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:54,"November 24 , 2014",All About That Bass,David Guetta,Listen,Pop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:07,"January 9 , 2015","('Song_Name', 'Genre', 'Time', 'Released')"
