id1,id2,label
419,1221,0
2066,4,0
5198,1187,0
1846,7515,0
149,953,0
4886,3775,0
2072,5031,0
473,1519,0
5906,3816,0
1335,180,0
761,427,0
7527,2316,0
122,4254,0
5021,1534,0
5793,4988,0
6049,3588,0
2636,6914,0
3060,1410,0
3937,6768,0
638,4469,0
4892,166,0
6092,2029,0
7436,7398,0
1060,6831,0
3428,2735,0
3594,4865,0
1043,3565,0
4192,1054,0
1096,2284,0
2047,236,0
511,7369,0
2916,6819,0
6049,7495,0
5619,5932,0
1728,2440,0
6328,1680,0
2142,5591,0
1232,5146,0
7010,6974,0
4933,236,0
4883,187,0
2081,3464,0
2924,59,0
973,6869,0
5399,6843,0
3312,6878,0
3752,1243,0
6402,2790,0
2365,2167,0
2372,1811,0
6088,5428,0
5224,4615,0
2315,2060,0
4141,1533,0
4595,1918,0
2574,3381,0
906,4659,0
763,1215,0
2471,6363,0
6798,677,0
4799,4356,0
4374,2091,0
5409,6507,0
5854,7057,0
7195,727,0
3122,4350,0
4576,620,0
493,7332,0
4186,424,0
1150,5998,0
3182,4408,0
2864,6598,0
4883,5476,0
1750,3565,0
7255,2225,0
3691,3896,0
5567,7405,0
6805,6571,0
5294,502,0
5310,1828,0
6920,6488,0
459,3660,0
5398,4236,0
5591,7186,0
2849,1244,0
3816,5349,0
4514,3666,0
5799,6339,0
3411,6115,0
4334,4263,0
4213,1987,0
6895,5019,0
62,193,0
7231,4963,0
5344,5402,0
1962,3823,0
1116,2709,0
4998,6209,0
7108,6433,0
274,7476,0
1855,2863,0
6794,3692,0
157,1267,0
937,5948,0
6380,2030,0
1518,6975,0
2108,5927,0
1521,4768,0
1371,2448,0
4892,2702,0
6203,6590,0
2136,3233,0
1086,7039,0
1032,1672,0
5065,3382,0
429,2710,0
1301,4781,0
2676,1365,0
6504,5330,0
3640,1437,0
4002,1429,0
6856,5229,0
7024,511,0
3075,3752,0
5227,7168,0
6845,6147,0
2789,6869,0
1918,619,0
6970,5512,0
5418,652,0
1596,5100,0
4410,4628,0
2371,960,0
6055,7379,0
58,2334,0
141,2093,0
3884,4050,0
7123,3749,0
7003,1376,0
6079,3059,0
1442,100,0
756,3153,0
6755,4883,0
5191,4972,0
3449,5406,0
2094,2143,0
4069,255,0
5244,545,0
6304,4797,0
236,2005,0
3865,653,0
2849,3289,0
4141,5758,0
3460,1443,0
1403,4034,0
3820,256,0
4646,454,0
1017,5029,0
3517,6840,0
237,3369,0
6916,94,0
86,2592,0
5096,3971,0
7519,1360,0
5445,2138,0
5538,6913,0
6942,6303,0
3234,4358,0
2063,2756,0
832,4100,0
747,3899,0
4068,5841,0
6478,1746,0
7488,5806,0
143,2782,0
2380,1629,0
6195,3590,0
5572,1291,0
1610,5230,0
1963,7047,0
6389,2880,0
5402,5204,0
3753,6386,0
6042,871,0
2789,6985,0
1577,1869,0
2876,7059,0
536,5325,0
1195,3417,0
2424,3499,0
4018,5324,0
2340,2909,0
2031,3044,0
2844,1021,0
1632,1005,0
978,620,0
1695,871,0
198,5128,0
6775,5331,0
1512,3738,0
5910,4881,0
5605,7071,0
3775,3972,0
4231,4750,0
6275,1642,0
1056,268,0
3887,2262,0
4991,895,0
7175,5993,0
2150,4520,0
1540,3483,0
5654,2174,0
6778,5198,0
1914,5864,0
5184,6043,0
2968,3662,0
2864,1837,0
177,4504,0
51,6916,0
6782,7284,0
1122,1634,0
7364,6599,0
143,7115,0
6977,142,0
233,411,0
5476,3309,0
4021,2079,0
4614,6527,0
186,4115,0
5909,5529,0
4621,2908,0
3246,5484,0
3415,1337,0
7269,6655,0
4738,3864,0
2139,4288,0
7159,392,0
2908,4529,0
5158,273,0
7501,5481,0
4628,4647,0
1083,1829,0
6750,4223,0
417,6939,0
4433,4471,0
5546,343,0
3226,5627,0
511,1719,0
7528,688,0
1588,3484,0
7018,284,0
6565,1696,0
4482,4612,0
1351,6618,0
6088,7266,0
872,1360,0
953,2619,0
2905,4963,0
1340,4550,0
3112,79,0
2663,150,0
6282,2575,0
627,3482,0
5086,2297,0
1629,6833,0
7350,346,0
1203,3878,0
7269,515,0
1873,200,0
7455,4262,0
4650,218,0
6287,4768,0
637,5642,0
4545,3007,0
2450,5030,0
648,1519,0
180,5406,0
2936,261,0
5415,7454,0
7508,5416,0
298,3472,0
5181,5124,0
511,2132,0
5796,5224,0
2531,3787,0
6480,424,0
5019,5416,0
4956,2273,0
1056,6450,0
2471,512,0
4335,3736,0
3824,545,0
3725,6814,0
6869,4310,0
3925,4937,0
4193,5092,0
57,2422,0
5579,6302,0
738,6989,0
6573,2487,0
490,1367,0
3190,256,0
2999,2812,0
5449,6448,0
1965,4152,0
2081,6515,0
5065,6761,0
6511,3005,0
2898,2115,0
4007,4193,0
6856,3182,0
3927,6337,0
2451,6302,0
7379,978,0
6673,3824,0
5813,7465,0
1348,5938,0
1466,3336,0
1814,324,0
1588,1689,0
3112,2012,0
6067,2455,0
5909,569,0
4885,3918,0
5821,6323,0
5613,1391,0
5090,6876,0
1377,4959,0
1521,3483,0
325,5722,0
2920,6674,0
3289,573,0
565,241,0
341,6792,0
2530,4277,0
534,5501,0
1959,2478,0
6937,3976,0
4576,2981,0
6766,3417,0
4440,3850,0
3784,1654,0
5934,905,0
1340,3255,0
2176,7182,0
1267,1452,0
6699,7010,0
6237,3666,0
4109,3760,0
7082,347,0
6881,6682,0
5751,3409,0
687,7076,0
5603,1521,0
6242,1469,0
167,4073,0
5433,2770,0
7170,1671,0
5407,6876,0
2744,677,0
7106,3160,0
1224,1189,0
2299,3221,0
4753,940,0
4710,7220,0
5564,2795,0
5939,3556,0
2926,3445,0
4536,3400,0
261,3850,0
2666,2004,0
2981,6702,0
300,1224,0
1872,1267,0
6304,3874,0
1829,7195,0
2015,5315,0
6147,1415,0
7424,6550,0
4422,62,0
1063,416,0
6437,1180,0
4487,5145,0
1120,5369,0
4105,2079,0
4502,5991,0
2969,2702,0
2628,757,0
5468,78,0
3076,6068,0
6862,5436,0
1547,3735,0
3898,3230,0
5070,1252,0
6906,83,0
2138,6923,0
4611,1815,0
5375,2234,0
2498,6106,0
627,6811,0
5595,372,0
57,4051,0
3382,6144,0
4121,1652,0
1652,1510,0
404,2041,0
2709,2789,0
3627,4209,0
892,6795,0
2593,3163,0
4953,4373,0
170,7039,0
472,5076,0
403,5882,0
2646,3076,0
1879,5613,0
952,1367,0
4069,6553,0
2361,2081,0
6766,1816,0
2366,79,0
6077,1452,0
6119,3995,0
6845,6795,0
342,5864,0
7388,3538,0
1897,1625,0
1206,1840,0
1414,4629,0
952,5652,0
7316,4639,0
4885,3965,0
1217,5627,0
2565,6167,0
4042,5938,0
5172,4058,0
241,3745,0
4713,1117,0
958,1934,0
203,6380,0
83,2176,0
1227,6450,0
4259,4155,0
753,5701,0
6794,6472,0
2635,7069,0
5699,1904,0
4012,6283,0
4051,5686,0
6641,4806,0
545,4937,0
3524,2582,0
2040,3245,0
1414,4021,0
6648,2143,0
2225,5929,0
6573,7221,0
595,537,0
2585,4469,0
4897,6859,0
6504,5277,0
754,3498,0
131,4659,0
7488,5721,0
2412,3225,0
6061,5579,0
326,6564,0
1832,7511,0
7274,6354,0
298,4233,0
6545,5013,0
4980,423,0
4316,2810,0
3588,6800,0
6270,5373,0
5436,4056,0
3861,1858,0
2386,4033,0
3179,2175,0
1503,5884,0
1377,4012,0
4438,3998,0
937,6316,0
855,3074,0
2870,3351,0
2796,5198,0
3764,5330,0
1313,2498,0
4277,7061,0
6107,5136,0
7523,2669,0
4282,3005,0
3103,3014,0
5100,1816,0
6250,4506,0
1394,5172,0
1629,1535,0
5931,6598,0
4937,5662,0
1859,711,0
5724,1479,0
264,1232,0
5184,1852,0
6573,13,0
1922,2986,0
3650,4435,0
2574,5575,0
3539,6618,0
2888,1194,0
7426,33,0
3369,2450,0
6730,6498,0
5747,3744,0
4528,3964,0
6641,2458,0
3472,7039,0
5676,2438,0
101,2592,0
1987,6974,0
3467,6598,0
2484,7030,0
3915,6699,0
3759,2569,0
2177,2849,0
6625,3171,0
342,5048,0
1228,296,0
31,6229,0
6082,1120,0
4572,4997,0
1301,1090,0
3696,7002,0
4217,4410,0
4617,1749,0
6919,7502,0
5568,13,0
7082,4531,0
7024,252,0
6225,5164,0
373,4193,0
6032,3337,0
826,5002,0
264,3862,0
6082,3713,0
4584,3787,0
3544,3291,0
753,2969,0
3190,3820,0
2785,7101,0
958,5760,0
739,7291,0
7043,3449,0
744,6164,0
5556,1790,0
6015,4707,0
874,901,0
3856,492,0
4282,5312,0
6942,7024,0
343,712,0
2710,7371,0
1206,3448,0
7132,5409,0
1002,6032,0
1052,5221,0
5468,784,0
3928,5652,0
4356,1286,0
5338,831,0
720,5613,0
1982,6805,0
5529,7467,0
609,94,0
2791,3489,0
5864,4475,0
7186,7174,0
5924,4925,0
2618,6557,0
4751,1466,0
6559,6336,0
6917,6820,0
6886,2761,0
56,4049,0
7241,3118,0
1411,3598,0
1881,4616,0
7239,3309,0
1877,1837,0
1087,570,0
7148,1917,0
3299,5896,0
4041,3074,0
1318,7459,0
2381,3531,0
2513,1935,0
4711,3074,0
4228,6480,0
5744,5505,0
5279,5811,0
5744,3930,0
6839,6253,0
6726,288,0
3498,2322,0
218,6015,0
199,6805,0
7262,7478,0
6593,4099,0
2143,7236,0
5190,2442,0
3517,6939,0
7535,932,0
5942,2670,0
2263,3357,0
4110,6168,0
1259,7043,0
6710,5548,0
4111,6466,0
4300,1375,0
4228,3650,0
141,6157,0
6053,2193,0
5833,491,0
5998,1798,0
3752,6471,0
1916,5301,0
4814,7398,0
3790,2943,0
6014,3995,0
4373,2223,0
4543,2905,0
1221,6327,0
3439,5519,0
3050,3136,0
4177,823,0
3713,6387,0
6079,504,0
6092,6635,0
1666,4118,0
1377,1728,0
1750,5051,0
2906,4040,0
3002,2047,0
2174,2925,0
5929,1371,0
6929,4227,0
5837,5927,0
7218,1225,0
2721,3752,0
3905,3030,0
7389,1533,0
1962,610,0
3290,5421,0
2226,3032,0
4612,1993,0
4769,1906,0
931,7123,0
4632,5604,0
261,7257,0
6540,4597,0
892,6875,0
890,4327,0
1721,7164,0
4225,7502,0
2574,7186,0
2871,4560,0
4935,2173,0
5579,4193,0
647,1257,0
3477,973,0
5942,902,0
1014,4069,0
5591,6270,0
6275,5512,0
6673,6384,0
5932,1689,0
2822,2820,0
6305,2685,0
2888,4309,0
5634,7483,0
3649,5951,0
444,6192,0
3668,1437,0
7322,4337,0
537,4356,0
4722,3673,0
325,3731,0
3587,837,0
3007,1757,0
4224,2761,0
4315,6546,0
2892,6203,0
6748,5279,0
3708,4489,0
3402,255,0
5165,5668,0
3971,2163,0
5316,2139,0
4713,1225,0
2598,6388,0
2111,2598,0
2272,6480,0
6762,5037,0
2005,2815,0
326,3223,0
4800,1969,0
7220,1579,0
7123,3122,0
2080,1963,0
4865,3866,0
3865,950,0
6043,275,0
7166,4951,0
3225,1750,0
697,6500,0
3255,2389,0
6210,2421,0
1512,6745,0
2665,7266,0
5406,3374,0
2270,7320,0
754,1750,0
1881,3528,0
2253,6892,0
5128,3733,0
1516,6217,0
7164,4294,0
5415,4124,0
5671,6365,0
2045,56,0
4228,341,0
4787,978,0
5704,3742,0
214,6466,0
4470,5621,0
4747,7204,0
574,5515,0
7389,4573,0
938,6754,0
1366,1626,0
6974,697,0
1828,795,0
763,213,0
2531,6270,0
3637,5021,0
4107,1762,0
7180,872,0
3221,1013,0
6466,1186,0
4062,1533,0
7204,5929,0
3168,4263,0
33,4606,0
100,5378,0
517,3658,0
3994,2380,0
5037,5419,0
5526,2140,0
1766,5482,0
5884,4721,0
264,3540,0
1502,445,0
5933,1521,0
7213,3114,0
4936,4628,0
2299,1625,0
389,5973,0
4116,2432,0
1118,1678,0
4883,2617,0
3494,5387,0
1179,3587,0
5841,1267,0
5141,7285,0
6317,5435,0
3324,4414,0
6593,2657,0
4511,5176,0
4430,2678,0
4141,7148,0
7260,2449,0
5055,3337,0
7227,6284,0
6915,720,0
5422,7243,0
6943,5618,0
6466,753,0
5747,7164,0
3878,2227,0
253,6717,0
3519,1075,0
5018,6412,0
5937,6712,0
4224,6252,0
4186,796,0
5951,1543,0
3045,4393,0
6895,3811,0
3881,2063,0
677,7083,0
1130,7109,0
492,1847,0
6856,3891,0
7077,6478,0
2442,6839,0
50,7268,0
7365,6494,0
7255,4115,0
1227,4839,0
6655,6540,0
570,4047,0
3427,5753,0
1706,6049,0
5806,4148,0
3967,2969,0
6781,6914,0
5118,491,0
5847,2360,0
4277,3866,0
1360,3004,0
3463,1872,0
5055,7395,0
248,959,0
1299,2791,0
6886,3122,0
652,5277,0
570,575,0
1351,6008,0
5636,6560,0
149,108,0
2775,5294,0
2274,6471,0
2454,4326,0
3381,4062,0
2887,3482,0
7309,871,0
6466,2262,0
431,3285,0
6751,5164,0
3560,6687,0
5432,5021,0
2497,1056,0
4073,2139,0
840,4469,0
5559,1750,0
896,3141,0
1872,1642,0
6741,2412,0
1174,7055,0
6521,4217,0
275,1707,0
5436,4310,0
3045,6494,0
3394,6014,0
5699,5758,0
7531,2117,0
3308,2409,0
5837,7163,0
6363,5235,0
2386,4013,0
3347,784,0
6221,2857,0
689,4150,0
3955,5055,0
6571,6014,0
4150,2791,0
2242,431,0
7195,1433,0
6044,6975,0
2784,431,0
4449,5244,0
5686,811,0
1314,6843,0
2707,7350,0
1963,6484,0
1487,3583,0
3439,7519,0
6658,763,0
4788,2094,0
3381,3649,0
2442,4710,0
1224,1415,0
4356,6860,0
6550,1629,0
1467,3024,0
6063,326,0
4964,2123,0
2459,2156,0
6338,6878,0
6068,5293,0
2761,2776,0
2891,5244,0
6515,994,0
5857,3542,0
6244,5807,0
873,628,0
5937,122,0
773,1087,0
2909,2305,0
6545,2702,0
4190,2169,0
4880,7455,0
3627,4637,0
301,2497,0
4988,7348,0
7517,4906,0
5453,5864,0
6990,2111,0
2261,441,0
4455,4279,0
1595,3335,0
4649,3301,0
3117,2707,0
3066,932,0
6095,4414,0
7108,1117,0
4834,3003,0
7386,1793,0
6087,3189,0
3031,1970,0
6211,1208,0
6229,140,0
1817,3301,0
4040,3555,0
1879,4629,0
2686,762,0
1313,2474,0
6282,368,0
3442,4066,0
2268,3555,0
2223,7260,0
5198,6563,0
6778,4073,0
257,427,0
6748,723,0
7369,4487,0
7059,618,0
7488,2224,0
3627,1146,0
1543,4545,0
2133,280,0
6438,7384,0
7060,2222,0
5579,4,0
5910,4726,0
53,1121,0
7197,7164,0
5276,3475,0
166,6285,0
4686,6489,0
619,3896,0
1104,5720,0
6811,4299,0
5387,6603,0
4310,5628,0
4944,1121,0
946,2144,0
3689,728,0
6709,3180,0
3179,6635,0
5224,402,0
3672,1183,0
4706,4043,0
839,1838,0
7180,6624,0
1409,3666,0
1265,1535,0
1797,5212,0
4334,1981,0
3207,2342,0
2454,754,0
2275,1721,0
130,4768,0
2905,5002,0
856,7218,0
2242,4246,0
1652,2262,0
7,3375,0
939,5399,0
110,4885,0
4402,4886,0
4019,481,0
5876,1220,0
6051,1063,0
3382,5014,0
5556,3180,0
4232,2479,0
1655,5721,0
289,2999,0
2791,6387,0
5837,4702,0
685,3975,0
6051,4965,0
675,441,0
5853,1233,0
6931,1032,0
395,3692,0
5714,2583,0
1728,6363,0
5876,1479,0
6929,3183,0
6337,5568,0
1987,2047,0
2443,2880,0
3650,952,0
4034,270,0
6275,3427,0
5854,6957,0
2668,5516,0
2306,1444,0
5403,761,0
5646,7253,0
3234,5572,0
7435,3742,0
1887,7341,0
2968,5957,0
711,4563,0
1553,111,0
3714,3382,0
3975,283,0
5101,3585,0
7058,181,0
2065,4303,0
6995,5829,0
6373,2907,0
723,2384,0
6026,2234,0
6498,1218,0
1520,3049,0
2746,7474,0
2164,6746,0
3995,723,0
429,5136,0
2168,2754,0
3745,4549,0
2011,5276,0
4421,2128,0
5712,2795,0
5800,5621,0
3415,5737,0
216,1501,0
0,5352,0
7006,3182,0
187,3031,0
267,3309,0
6559,4536,0
5896,3713,0
6519,5399,0
6557,5387,0
5201,2878,0
1178,2041,0
6857,5316,0
6589,6132,0
2325,961,0
3066,6157,0
323,5516,0
1403,7239,0
4638,7285,0
3975,3225,0
2531,296,0
3749,2511,0
3428,2642,0
7472,7511,0
7047,4627,0
5951,5726,0
5611,3317,0
4232,5097,0
3548,6282,0
3060,2641,0
6372,5125,0
2380,3336,0
7166,3351,0
181,5618,0
3150,2753,0
823,5931,0
4326,2091,0
795,2276,0
5837,2876,0
7384,4217,0
7035,4610,0
4782,3070,0
6388,2094,0
3234,4790,0
5929,4512,0
5203,3996,0
1671,1270,0
4482,7060,0
2092,1218,0
1870,7082,0
575,1184,0
3393,5546,0
1031,25,0
3881,2270,0
3793,2774,0
4357,5051,0
2968,3264,0
4790,3833,0
4041,5901,0
5823,5058,0
7175,1691,0
2823,4833,0
7443,1544,0
2331,130,0
2114,7109,0
925,4116,0
2234,6273,0
6002,2072,0
4209,2552,0
3324,2942,0
5090,647,0
50,6433,0
3485,4544,0
5854,1318,0
7187,1196,0
7505,6515,0
7316,2691,0
1039,6663,0
4926,2110,0
7226,5090,0
5537,253,0
1442,4573,0
6876,3590,0
3322,5712,0
5452,4506,0
4998,491,0
4109,374,0
3489,3938,0
6337,299,0
5030,1172,0
7386,4270,0
3446,3720,0
4121,2327,0
4118,6112,0
1432,2144,0
7477,3334,0
6919,1847,0
5673,4627,0
142,4376,0
2293,6328,0
6484,2709,0
2450,4753,0
1987,1215,0
5011,2770,0
1204,6256,0
3382,2144,0
1814,3305,0
6745,627,0
4259,1443,0
1479,5193,0
7077,1174,0
3744,2032,0
3024,4367,0
4740,5522,0
4056,2625,0
2030,1087,0
6178,932,0
326,2177,0
1837,6712,0
2691,3915,0
5693,5592,0
6589,3074,0
7510,1579,0
311,2474,0
108,7523,0
2636,156,0
1429,856,0
123,1443,0
4706,1553,0
5482,2987,0
3166,7180,0
2822,1655,0
1578,697,0
3463,1626,0
2343,375,0
853,3665,0
5296,4457,0
6220,2164,0
3288,1062,0
4839,7529,0
6260,4018,0
1615,3525,0
2144,3717,0
4653,1298,0
3899,1790,0
1262,6751,0
5624,262,0
3439,6708,0
6244,2933,0
3744,298,0
2101,4624,0
7296,7456,0
5591,5624,0
1846,6702,0
5485,4342,0
2810,574,0
5136,2101,0
4270,6866,0
6471,7515,0
2569,4584,0
2920,6775,0
5564,4662,0
2763,5315,0
3380,214,0
5506,5577,0
7351,5241,0
6163,5538,0
5829,436,0
6539,7095,0
3282,3660,0
1835,3309,0
1232,1984,0
4962,4800,0
6721,5745,0
1243,4529,0
5146,3972,0
2040,2170,0
5109,5556,0
4170,5559,0
4642,1391,0
6387,5973,0
3188,6300,0
5259,2880,0
6604,7375,0
6478,5272,0
4312,1119,0
5385,3748,0
2065,7455,0
1847,4804,0
2987,2935,0
3119,1835,0
7523,6015,0
570,2460,0
3651,4434,0
1040,6990,0
3562,6179,0
2135,5737,0
6914,1810,0
871,4106,0
1655,2774,0
4862,6440,0
6286,7356,0
2494,7082,0
3484,1159,0
1856,7245,0
5516,7059,0
3524,5015,0
5513,7435,0
4926,5970,0
4506,6150,0
1922,855,0
5143,1629,0
3742,7380,0
59,3978,0
4595,2921,0
3175,3544,0
4615,5296,0
2796,3060,0
3780,2275,0
5494,4876,0
1091,2569,0
1774,961,0
6394,4461,0
1577,6029,0
5193,1449,0
5683,3472,0
5003,5409,0
420,6079,0
1433,4139,0
3651,3118,0
6530,4867,0
2780,5733,0
3439,4367,0
4614,4944,0
4438,4066,0
2176,1040,0
4881,186,0
7334,4040,0
1227,1299,0
7457,715,0
2620,5569,0
4702,4659,0
1470,3292,0
977,7088,0
5516,4933,0
175,1552,0
1984,6225,0
7268,2762,0
3206,2707,0
6658,3030,0
6112,1907,0
404,3725,0
7073,1119,0
2691,3899,0
940,5508,0
3637,5272,0
4069,2329,0
1835,4236,0
4342,310,0
4884,7129,0
571,5310,0
4868,1837,0
4936,7220,0
5190,6132,0
5959,3368,0
6338,1644,0
6092,1727,0
4638,2298,0
2381,4853,0
794,109,0
1267,2581,0
3004,4209,0
7095,774,0
59,5758,0
6365,6860,0
647,6862,0
1998,925,0
3938,6101,0
212,2885,0
6685,1321,0
731,4470,0
2745,946,0
6831,2618,0
89,1392,0
2305,5034,0
2173,1131,0
5453,1534,0
214,720,0
1158,974,0
1894,6078,0
5298,2421,0
4897,6287,0
1183,1500,0
670,4936,0
266,1479,0
5344,872,0
2029,3322,0
5766,1615,0
1291,5799,0
7288,5883,0
3903,5823,0
3753,2706,0
33,275,0
4857,5813,0
88,5127,0
1829,7415,0
3650,2574,0
4423,1,0
731,7502,0
2129,5276,0
728,5415,0
7095,5312,0
1467,6408,0
4561,1403,0
3994,4224,0
3005,5340,0
4273,1018,0
6320,145,0
1360,1520,0
5399,7261,0
4233,6362,0
6530,6927,0
6839,1997,0
3713,6193,0
4867,4839,0
5538,647,0
1185,4486,0
2492,855,0
6029,4692,0
6546,5978,0
5340,3069,0
1915,5494,0
2871,5428,0
1611,1934,0
2164,5808,0
5125,484,0
6517,3189,0
1243,389,0
2887,2635,0
233,2343,0
6922,2012,0
1360,5566,0
3182,569,0
2133,5938,0
2892,342,0
7417,3975,0
6598,3967,0
5848,2443,0
6551,2781,0
1321,638,0
1588,3672,0
3234,7284,0
7175,4706,0
4448,4874,0
1429,3698,0
4944,1512,0
2047,3781,0
6620,6130,0
1553,1291,0
5097,3418,0
7341,1524,0
620,1031,0
1655,4374,0
4069,4615,0
3166,5686,0
3950,1091,0
6746,236,0
565,3070,0
5338,3368,0
7504,6839,0
6363,1276,0
5805,6857,0
5051,1679,0
6002,7012,0
2823,1969,0
1656,429,0
6402,5627,0
6323,5206,0
6419,7501,0
3902,5659,0
6114,4070,0
2069,5270,0
4333,4128,0
5853,5362,0
7281,1722,0
1262,1936,0
7267,5483,0
4857,6627,0
937,4439,0
6995,472,0
7365,4253,0
7246,6688,0
5840,199,0
1656,4423,0
1158,6573,0
4866,7204,0
4335,5076,0
4768,7218,0
3401,6283,0
6042,4289,0
6687,4476,0
2735,7529,0
1681,635,0
2880,432,0
241,6889,0
638,2835,0
1150,6708,0
2163,3784,0
5797,2811,0
5646,7018,0
2897,2668,0
2565,5432,0
2405,3251,0
2640,4540,0
6348,3975,0
4414,7211,0
1649,5355,0
4667,3744,0
623,3442,0
3790,6931,0
2193,5142,0
7299,6618,0
5592,7123,0
2820,4834,0
6913,4166,0
3927,6635,0
4876,4906,0
6157,4997,0
3666,6521,0
6240,5417,0
3652,4587,0
4451,6805,0
7268,3856,0
3583,2445,0
704,1478,0
5419,1626,0
3292,6854,0
5621,6592,0
86,5352,0
5939,4721,0
1633,6627,0
1225,4611,0
4674,4936,0
517,5255,0
7278,3561,0
2484,233,0
6963,5182,0
6875,3758,0
5537,6217,0
6052,4303,0
402,3598,0
3557,4471,0
6309,3875,0
7088,3965,0
2821,3915,0
5534,1727,0
7296,59,0
5823,1479,0
7257,2367,0
2063,2794,0
4850,5790,0
3159,2657,0
253,5992,0
4298,2810,0
5412,6710,0
1922,576,0
2445,3787,0
5512,2823,0
5526,6710,0
4647,1841,0
5172,6930,0
6412,5739,0
1841,88,0
3309,2008,0
5931,796,0
1368,6438,0
3611,730,0
7405,1544,0
3309,3153,0
3745,2008,0
3292,2589,0
6187,1388,0
5829,3951,0
6965,1579,0
4333,5445,0
1552,142,0
4190,2674,0
3436,3598,0
283,4573,0
2663,7020,0
3031,1086,0
4609,3324,0
3418,2392,0
6819,5591,0
3740,3548,0
5086,5649,0
454,3014,0
6144,4362,0
5538,1415,0
4646,7405,0
2897,2115,0
187,1936,0
4874,2676,0
595,533,0
1922,5445,0
192,4589,0
7070,1871,0
3973,2923,0
4170,1057,0
1985,5513,0
289,6604,0
6942,6550,0
411,6938,0
576,4148,0
6965,39,0
4327,4376,0
6485,6020,0
6833,6726,0
3163,2583,0
4545,3358,0
493,6177,0
1646,3234,0
4563,3541,0
4068,1510,0
755,4232,0
617,5998,0
4237,5758,0
1002,2340,0
5804,2860,0
452,6625,0
5,5575,0
905,283,0
4799,4722,0
2372,3672,0
1086,4100,0
1533,1517,0
5998,5602,0
4000,4868,0
1465,5910,0
2183,712,0
6079,6882,0
6007,1409,0
6320,2587,0
3734,1451,0
6553,1043,0
5381,5432,0
3544,7076,0
5062,6854,0
4952,5109,0
3003,4417,0
987,201,0
4638,1150,0
150,5427,0
2174,2599,0
322,2598,0
6921,5409,0
4442,6408,0
7182,3489,0
901,15,0
5619,2968,0
533,7319,0
4713,4546,0
181,2285,0
2133,3726,0
4225,905,0
5018,5277,0
1205,6894,0
2763,729,0
4609,6203,0
1982,4714,0
4998,3365,0
5324,4258,0
6044,2378,0
1520,404,0
2625,4,0
435,5693,0
2175,4881,0
3739,233,0
754,3186,0
3166,2194,0
6335,142,0
6766,3617,0
5860,3998,0
1882,7057,0
7277,3529,0
5676,78,0
3823,432,0
2029,5364,0
2820,368,0
7505,3190,0
1375,4273,0
925,4963,0
6157,3230,0
3979,5231,0
6831,5406,0
4814,5194,0
4946,4885,0
7030,4334,0
1923,5937,0
3734,2155,0
1871,1719,0
7472,4414,0
2384,1864,0
6794,5499,0
6167,5344,0
5889,4881,0
3540,1044,0
2822,1970,0
6911,595,0
1531,1810,0
6726,2391,0
5983,2582,0
1790,1270,0
628,2575,0
7379,1914,0
4293,427,0
6907,6063,0
266,5080,0
1118,3902,0
6549,1535,0
2759,4416,0
1791,4034,0
6663,148,0
3868,1857,0
6732,2961,0
5662,3591,0
3188,6274,0
6178,2916,0
3964,1243,0
2260,6184,0
1052,7421,0
296,6337,0
5896,2774,0
4302,6498,0
3899,4128,0
580,5701,0
2494,6300,0
3918,3588,0
2015,3114,0
1977,5212,0
7218,3903,0
4291,6749,0
5805,6941,0
759,7375,0
2478,6559,0
2763,1415,0
6052,4333,0
82,2343,0
4139,85,0
1413,3978,0
1503,2721,0
4414,4119,0
978,2745,0
3189,4695,0
150,7196,0
7274,2935,0
826,3890,0
7405,1914,0
986,5506,0
4544,986,0
7508,905,0
892,3971,0
1147,5714,0
7512,6930,0
288,2625,0
5073,2625,0
5481,896,0
1859,2582,0
3402,6965,0
2268,51,0
83,2361,0
6127,701,0
6275,2969,0
5522,994,0
6539,7319,0
6702,6920,0
6869,656,0
3446,2815,0
3588,202,0
6174,6067,0
4549,3447,0
978,896,0
4128,6283,0
5624,429,0
6673,3612,0
3484,6624,0
6095,3308,0
7122,646,0
373,1790,0
1985,3930,0
5741,3074,0
2134,1474,0
1195,1588,0
5185,2156,0
1810,3696,0
3743,2553,0
490,4438,0
5790,269,0
493,5386,0
1158,2756,0
5171,7502,0
2776,5564,0
2592,4589,0
1182,2316,0
3964,599,0
3336,6044,0
6461,2256,0
7274,6380,0
3179,5306,0
4210,620,0
4681,144,0
2761,627,0
7507,5455,0
7433,929,0
3183,7308,0
5269,2966,0
421,3843,0
5355,5462,0
3738,4276,0
1118,3806,0
449,6682,0
6864,3965,0
1275,1858,0
4356,2014,0
3865,3918,0
5040,5513,0
142,1386,0
4475,6301,0
261,7255,0
3862,1521,0
685,1075,0
5745,357,0
5970,6916,0
1998,4417,0
5948,1044,0
5092,253,0
2167,6168,0
5522,4907,0
452,4438,0
1056,676,0
773,7449,0
1300,1186,0
6284,3781,0
3476,6082,0
1159,5853,0
1589,192,0
1917,545,0
5573,3590,0
3659,614,0
3312,1798,0
5305,253,0
5604,5811,0
3696,2691,0
3513,6854,0
5416,7440,0
5436,7074,0
2776,1798,0
5929,32,0
7115,5227,0
6627,344,0
6050,3282,0
2670,4368,0
3734,7422,0
5184,1536,0
1653,4152,0
6320,5697,0
5973,683,0
6107,1910,0
2496,6287,0
6922,4753,0
6425,325,0
5863,2876,0
