ltable_label,ltable_lat,ltable_lon,ltable_ontology,ltable_ele,rtable_label,rtable_lat,rtable_lon,rtable_ontology,rtable_ele,alteredAttributes,originalRightId
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),36.5336,27.1805,http://sws.geonames.org/,,"('label', 'lat')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),39.1207,-6.29944,http://sws.geonames.org/,,"('label', 'lon')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),39.1207,27.1805,http://data.nytimes.com/,,"('label', 'ontology')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),39.1207,27.1805,http://sws.geonames.org/,,"('label', 'ele')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),36.5336,-6.29944,http://sws.geonames.org/,,"('label', 'lat', 'lon')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),36.5336,27.1805,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),36.5336,27.1805,http://sws.geonames.org/,,"('label', 'lat', 'ele')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),39.1207,-6.29944,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),39.1207,-6.29944,http://sws.geonames.org/,,"('label', 'lon', 'ele')",1@6975
bergama,39.1234,27.1757,http://rdf.freebase.com/,68.0,Cadiz (Spain),39.1207,27.1805,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),39.1207,27.1805,http://sws.geonames.org/,,"('label',)",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),36.5336,27.1805,http://sws.geonames.org/,,"('label', 'lat')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),39.1207,-6.29944,http://sws.geonames.org/,,"('label', 'lon')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),39.1207,27.1805,http://data.nytimes.com/,,"('label', 'ontology')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),39.1207,27.1805,http://sws.geonames.org/,,"('label', 'ele')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Bergama,36.5336,-6.29944,http://sws.geonames.org/,,"('lat', 'lon')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),36.5336,-6.29944,http://sws.geonames.org/,,"('label', 'lat', 'lon')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),36.5336,27.1805,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),36.5336,27.1805,http://sws.geonames.org/,,"('label', 'lat', 'ele')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),39.1207,-6.29944,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),39.1207,-6.29944,http://sws.geonames.org/,,"('label', 'lon', 'ele')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Cadiz (Spain),39.1207,27.1805,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",1@6975
Bergama,39.1167,27.1833,http://dbpedia.org/,,Bergama,36.5336,-6.29944,http://sws.geonames.org/,,"('lat', 'lon', 'ele')",1@6975
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,40.6775,-73.9677,http://data.nytimes.com/,,"('label',)",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,55.5833,-73.9677,http://data.nytimes.com/,,"('label', 'lat')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,40.6775,13.0333,http://data.nytimes.com/,,"('label', 'lon')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,40.6775,-73.9677,http://rdf.freebase.com/,,"('label', 'ontology')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,40.6775,-73.9677,http://data.nytimes.com/,,"('label', 'ele')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,55.5833,13.0333,http://data.nytimes.com/,,"('label', 'lat', 'lon')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,55.5833,-73.9677,http://rdf.freebase.com/,,"('label', 'lat', 'ontology')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,55.5833,-73.9677,http://data.nytimes.com/,,"('label', 'lat', 'ele')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,40.6775,13.0333,http://rdf.freebase.com/,,"('label', 'lon', 'ontology')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,40.6775,13.0333,http://data.nytimes.com/,,"('label', 'lon', 'ele')",0@1021
Prospect Heights,40.6775,-73.9677,http://sws.geonames.org/,,malmo,40.6775,-73.9677,http://rdf.freebase.com/,,"('label', 'ontology', 'ele')",0@1021
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,,,http://dbpedia.org/,,"('label',)",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,45.85,,http://dbpedia.org/,,"('label', 'lat')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,,1.25,http://dbpedia.org/,,"('label', 'lon')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,,,http://sws.geonames.org/,,"('label', 'ontology')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,,,http://dbpedia.org/,,"('label', 'ele')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,45.85,1.25,http://dbpedia.org/,,"('label', 'lat', 'lon')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,45.85,,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,45.85,,http://dbpedia.org/,,"('label', 'lat', 'ele')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,,1.25,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,,1.25,http://dbpedia.org/,,"('label', 'lon', 'ele')",1@5910
Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Limoges,,,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",1@5910
"Sacramento, California",,,http://dbpedia.org/,,Brasília,38.5816,-121.494,http://data.nytimes.com/,,"('label',)",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),38.5816,-121.494,http://sws.geonames.org/,,"('ontology',)",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,-15.7797,-121.494,http://data.nytimes.com/,,"('label', 'lat')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,38.5816,-47.9297,http://data.nytimes.com/,,"('label', 'lon')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,38.5816,-121.494,http://sws.geonames.org/,,"('label', 'ontology')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,38.5816,-121.494,http://data.nytimes.com/,,"('label', 'ele')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),-15.7797,-47.9297,http://data.nytimes.com/,,"('lat', 'lon')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),-15.7797,-121.494,http://sws.geonames.org/,,"('lat', 'ontology')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),38.5816,-47.9297,http://sws.geonames.org/,,"('lon', 'ontology')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),38.5816,-121.494,http://sws.geonames.org/,,"('ontology', 'ele')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,-15.7797,-47.9297,http://data.nytimes.com/,,"('label', 'lat', 'lon')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,-15.7797,-121.494,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,-15.7797,-121.494,http://data.nytimes.com/,,"('label', 'lat', 'ele')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,38.5816,-47.9297,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,38.5816,-47.9297,http://data.nytimes.com/,,"('label', 'lon', 'ele')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Brasília,38.5816,-121.494,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),-15.7797,-47.9297,http://sws.geonames.org/,,"('lat', 'lon', 'ontology')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),-15.7797,-47.9297,http://data.nytimes.com/,,"('lat', 'lon', 'ele')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),-15.7797,-121.494,http://sws.geonames.org/,,"('lat', 'ontology', 'ele')",0@1158
"Sacramento, California",,,http://dbpedia.org/,,Sacramento (Calif),38.5816,-47.9297,http://sws.geonames.org/,,"('lon', 'ontology', 'ele')",0@1158
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,45.0705,7.68682,http://data.nytimes.com/,,"('label',)",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Turin (Italy),45.0705,7.68682,http://sws.geonames.org/,,"('ontology',)",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,19.5333,7.68682,http://data.nytimes.com/,,"('label', 'lat')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,45.0705,-96.9167,http://data.nytimes.com/,,"('label', 'lon')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,45.0705,7.68682,http://sws.geonames.org/,,"('label', 'ontology')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,45.0705,7.68682,http://data.nytimes.com/,,"('label', 'ele')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Turin (Italy),19.5333,7.68682,http://sws.geonames.org/,,"('lat', 'ontology')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Turin (Italy),45.0705,-96.9167,http://sws.geonames.org/,,"('lon', 'ontology')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Turin (Italy),45.0705,7.68682,http://sws.geonames.org/,,"('ontology', 'ele')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,19.5333,-96.9167,http://data.nytimes.com/,,"('label', 'lat', 'lon')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,19.5333,7.68682,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,19.5333,7.68682,http://data.nytimes.com/,,"('label', 'lat', 'ele')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,45.0705,-96.9167,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,45.0705,-96.9167,http://data.nytimes.com/,,"('label', 'lon', 'ele')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Xalapa,45.0705,7.68682,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Turin (Italy),19.5333,-96.9167,http://sws.geonames.org/,,"('lat', 'lon', 'ontology')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Turin (Italy),19.5333,7.68682,http://sws.geonames.org/,,"('lat', 'ontology', 'ele')",1@5190
Turin,45.0705,7.68682,http://sws.geonames.org/,,Turin (Italy),45.0705,-96.9167,http://sws.geonames.org/,,"('lon', 'ontology', 'ele')",1@5190
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",41.7851,-73.694,http://sws.geonames.org/,,"('label',)",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",,-73.694,http://sws.geonames.org/,,"('label', 'lat')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",41.7851,,http://sws.geonames.org/,,"('label', 'lon')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",41.7851,-73.694,http://dbpedia.org/,,"('label', 'ontology')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",41.7851,-73.694,http://sws.geonames.org/,,"('label', 'ele')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",,,http://sws.geonames.org/,,"('label', 'lat', 'lon')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",,-73.694,http://dbpedia.org/,,"('label', 'lat', 'ontology')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",,-73.694,http://sws.geonames.org/,,"('label', 'lat', 'ele')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",41.7851,,http://dbpedia.org/,,"('label', 'lon', 'ontology')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",41.7851,,http://sws.geonames.org/,,"('label', 'lon', 'ele')",1@6630
millbrook,41.785,-73.6944,http://rdf.freebase.com/,,"Maplewood, New Jersey",41.7851,-73.694,http://dbpedia.org/,,"('label', 'ontology', 'ele')",1@6630
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),42.0583,-70.1792,http://rdf.freebase.com/,,"('label',)",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,provincetown,42.0583,-70.1792,http://data.nytimes.com/,,"('ontology',)",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),23.7231,-70.1792,http://rdf.freebase.com/,,"('label', 'lat')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),42.0583,90.4086,http://rdf.freebase.com/,,"('label', 'lon')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),42.0583,-70.1792,http://data.nytimes.com/,,"('label', 'ontology')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),42.0583,-70.1792,http://rdf.freebase.com/,,"('label', 'ele')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,provincetown,23.7231,-70.1792,http://data.nytimes.com/,,"('lat', 'ontology')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,provincetown,42.0583,90.4086,http://data.nytimes.com/,,"('lon', 'ontology')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,provincetown,42.0583,-70.1792,http://data.nytimes.com/,,"('ontology', 'ele')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),23.7231,90.4086,http://rdf.freebase.com/,,"('label', 'lat', 'lon')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),23.7231,-70.1792,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),23.7231,-70.1792,http://rdf.freebase.com/,,"('label', 'lat', 'ele')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),42.0583,90.4086,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),42.0583,90.4086,http://rdf.freebase.com/,,"('label', 'lon', 'ele')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,Dhaka (Bangladesh),42.0583,-70.1792,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,provincetown,23.7231,90.4086,http://data.nytimes.com/,,"('lat', 'lon', 'ontology')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,provincetown,23.7231,-70.1792,http://data.nytimes.com/,,"('lat', 'ontology', 'ele')",0@1229
Provincetown (Mass),42.0584,-70.1786,http://data.nytimes.com/,,provincetown,42.0583,90.4086,http://data.nytimes.com/,,"('lon', 'ontology', 'ele')",0@1229
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,47.6694,19.0756,http://sws.geonames.org/,,"('label',)",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,27.0436,19.0756,http://sws.geonames.org/,,"('label', 'lat')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,47.6694,88.2644,http://sws.geonames.org/,,"('label', 'lon')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,47.6694,19.0756,http://rdf.freebase.com/,,"('label', 'ontology')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,47.6694,19.0756,http://sws.geonames.org/,,"('label', 'ele')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,27.0436,88.2644,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,27.0436,19.0756,http://rdf.freebase.com/,,"('label', 'lat', 'ontology')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,27.0436,19.0756,http://sws.geonames.org/,,"('label', 'lat', 'ele')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,47.6694,88.2644,http://rdf.freebase.com/,,"('label', 'lon', 'ontology')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,47.6694,88.2644,http://sws.geonames.org/,,"('label', 'lon', 'ele')",0@3206
Szentendre (Hungary),47.6694,19.0756,http://data.nytimes.com/,,darjeeling,47.6694,19.0756,http://rdf.freebase.com/,,"('label', 'ontology', 'ele')",0@3206
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label',)",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,41.0138,-6.26719,http://sws.geonames.org/,,"('label', 'lat')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,53.343999999999994,28.9497,http://sws.geonames.org/,,"('label', 'lon')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'ontology')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Dublin,41.0138,28.9497,http://sws.geonames.org/,,"('lat', 'lon')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,41.0138,-6.26719,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,41.0138,-6.26719,http://sws.geonames.org/,,"('label', 'lat', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,53.343999999999994,28.9497,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,53.343999999999994,28.9497,http://sws.geonames.org/,,"('label', 'lon', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Istanbul,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Dublin,41.0138,28.9497,http://sws.geonames.org/,,"('lat', 'lon', 'ontology')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Dublin,41.0138,28.9497,http://sws.geonames.org/,,"('lat', 'lon', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label',)",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,39.7683,-6.26719,http://sws.geonames.org/,,"('label', 'lat')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,53.343999999999994,-86.1581,http://sws.geonames.org/,,"('label', 'lon')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,53.343999999999994,-6.26719,http://rdf.freebase.com/,,"('label', 'ontology')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Dublin,39.7683,-86.1581,http://sws.geonames.org/,,"('lat', 'lon')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,39.7683,-86.1581,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,39.7683,-6.26719,http://rdf.freebase.com/,,"('label', 'lat', 'ontology')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,39.7683,-6.26719,http://sws.geonames.org/,,"('label', 'lat', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,53.343999999999994,-86.1581,http://rdf.freebase.com/,,"('label', 'lon', 'ontology')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,53.343999999999994,-86.1581,http://sws.geonames.org/,,"('label', 'lon', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,indianapolis,53.343999999999994,-6.26719,http://rdf.freebase.com/,,"('label', 'ontology', 'ele')",0@7058
Dublin,53.3478,-6.25972,http://dbpedia.org/,,Dublin,39.7683,-86.1581,http://sws.geonames.org/,,"('lat', 'lon', 'ele')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,41.0138,28.9497,http://sws.geonames.org/,,"('label',)",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,53.343999999999994,28.9497,http://sws.geonames.org/,,"('label', 'lat')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,41.0138,-6.26719,http://sws.geonames.org/,,"('label', 'lon')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'ontology')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'ele')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'lat', 'lon')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,53.343999999999994,28.9497,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,53.343999999999994,28.9497,http://sws.geonames.org/,,"('label', 'lat', 'ele')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,41.0138,-6.26719,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,41.0138,-6.26719,http://sws.geonames.org/,,"('label', 'lon', 'ele')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Dublin,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,41.0138,28.9497,http://sws.geonames.org/,,"('label',)",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,-16.5,28.9497,http://sws.geonames.org/,,"('label', 'lat')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,41.0138,-68.15,http://sws.geonames.org/,,"('label', 'lon')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'ontology')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'ele')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,-16.5,-68.15,http://sws.geonames.org/,,"('label', 'lat', 'lon')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,-16.5,28.9497,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,-16.5,28.9497,http://sws.geonames.org/,,"('label', 'lat', 'ele')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,41.0138,-68.15,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,41.0138,-68.15,http://sws.geonames.org/,,"('label', 'lon', 'ele')",1@6188
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,La Paz,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",1@6188
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,Dublin,39.7683,-86.1581,http://rdf.freebase.com/,,"('label',)",1@6184
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,Dublin,53.343999999999994,-86.1581,http://rdf.freebase.com/,,"('label', 'lat')",1@6184
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,Dublin,39.7683,-6.26719,http://rdf.freebase.com/,,"('label', 'lon')",1@6184
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,Dublin,39.7683,-86.1581,http://sws.geonames.org/,,"('label', 'ontology')",1@6184
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,Dublin,39.7683,-86.1581,http://rdf.freebase.com/,,"('label', 'ele')",1@6184
