ltable_label,ltable_lat,ltable_lon,ltable_ontology,ltable_ele,rtable_label,rtable_lat,rtable_lon,rtable_ontology,rtable_ele,alteredAttributes,originalRightId
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'ontology')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'ele')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,41.0138,-6.26719,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,41.0138,-6.26719,http://sws.geonames.org/,,"('label', 'lat', 'ele')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,53.343999999999994,28.9497,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,53.343999999999994,28.9497,http://sws.geonames.org/,,"('label', 'lon', 'ele')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",0@7058
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,-16.5,-68.15,http://sws.geonames.org/,,"('label',)",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,41.0138,-68.15,http://sws.geonames.org/,,"('label', 'lat')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,-16.5,28.9497,http://sws.geonames.org/,,"('label', 'lon')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,-16.5,-68.15,http://sws.geonames.org/,,"('label', 'ontology')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,-16.5,-68.15,http://sws.geonames.org/,,"('label', 'ele')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,41.0138,28.9497,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,41.0138,-68.15,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,41.0138,-68.15,http://sws.geonames.org/,,"('label', 'lat', 'ele')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,-16.5,28.9497,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,-16.5,28.9497,http://sws.geonames.org/,,"('label', 'lon', 'ele')",0@2692
Istanbul (Turkey),41.0138,28.9497,http://data.nytimes.com/,,Istanbul,-16.5,-68.15,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",0@2692
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label',)",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,39.7683,-6.26719,http://sws.geonames.org/,,"('label', 'lat')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,53.343999999999994,-86.1581,http://sws.geonames.org/,,"('label', 'lon')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,53.343999999999994,-6.26719,http://rdf.freebase.com/,,"('label', 'ontology')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,53.343999999999994,-6.26719,http://sws.geonames.org/,,"('label', 'ele')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,39.7683,-86.1581,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,39.7683,-6.26719,http://rdf.freebase.com/,,"('label', 'lat', 'ontology')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,39.7683,-6.26719,http://sws.geonames.org/,,"('label', 'lat', 'ele')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,53.343999999999994,-86.1581,http://rdf.freebase.com/,,"('label', 'lon', 'ontology')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,53.343999999999994,-86.1581,http://sws.geonames.org/,,"('label', 'lon', 'ele')",0@7058
Indianapolis (Ind),39.7684,-86.15799999999999,http://data.nytimes.com/,,indianapolis,53.343999999999994,-6.26719,http://rdf.freebase.com/,,"('label', 'ontology', 'ele')",0@7058
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",40.3333,-74.6008,http://rdf.freebase.com/,,"('label',)",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",,-74.6008,http://rdf.freebase.com/,,"('label', 'lat')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",40.3333,,http://rdf.freebase.com/,,"('label', 'lon')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",40.3333,-74.6008,http://dbpedia.org/,,"('label', 'ontology')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",40.3333,-74.6008,http://rdf.freebase.com/,,"('label', 'ele')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",,,http://rdf.freebase.com/,,"('label', 'lat', 'lon')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",,-74.6008,http://dbpedia.org/,,"('label', 'lat', 'ontology')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",,-74.6008,http://rdf.freebase.com/,,"('label', 'lat', 'ele')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",40.3333,,http://dbpedia.org/,,"('label', 'lon', 'ontology')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",40.3333,,http://rdf.freebase.com/,,"('label', 'lon', 'ele')",0@4595
Saugatuck,42.655,-86.20200000000001,http://sws.geonames.org/,,"Saugatuck, Michigan",40.3333,-74.6008,http://dbpedia.org/,,"('label', 'ontology', 'ele')",0@4595
Homer,59.6425,-151.548,http://sws.geonames.org/,,"Homer, Alaska",43.5411,-5.66444,http://dbpedia.org/,,"('label', 'ontology')",0@6068
Homer,59.6425,-151.548,http://sws.geonames.org/,,"Homer, Alaska",,-5.66444,http://dbpedia.org/,,"('label', 'lat', 'ontology')",0@6068
Homer,59.6425,-151.548,http://sws.geonames.org/,,"Homer, Alaska",43.5411,,http://dbpedia.org/,,"('label', 'lon', 'ontology')",0@6068
Homer,59.6425,-151.548,http://sws.geonames.org/,,"Homer, Alaska",43.5411,-5.66444,http://dbpedia.org/,,"('label', 'ontology', 'ele')",0@6068
"Homer, Alaska",,,http://dbpedia.org/,,Homer,45.1521,10.7738,http://data.nytimes.com/,,"('label',)",1@742
"Homer, Alaska",,,http://dbpedia.org/,,Homer,59.6425,10.7738,http://data.nytimes.com/,,"('label', 'lat')",1@742
"Homer, Alaska",,,http://dbpedia.org/,,Homer,45.1521,-151.548,http://data.nytimes.com/,,"('label', 'lon')",1@742
"Homer, Alaska",,,http://dbpedia.org/,,Homer,45.1521,10.7738,http://data.nytimes.com/,,"('label', 'ele')",1@742
"Homer, Alaska",,,http://dbpedia.org/,,Homer,59.6425,-151.548,http://data.nytimes.com/,,"('label', 'lat', 'lon')",1@742
"Homer, Alaska",,,http://dbpedia.org/,,Homer,59.6425,10.7738,http://data.nytimes.com/,,"('label', 'lat', 'ele')",1@742
"Homer, Alaska",,,http://dbpedia.org/,,Homer,45.1521,-151.548,http://data.nytimes.com/,,"('label', 'lon', 'ele')",1@742
Mantova,45.1603,10.7978,http://sws.geonames.org/,,Mantua (Italy),45.1521,-151.548,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",0@7055
Mantova,45.1603,10.7978,http://sws.geonames.org/,,Mantua (Italy),59.6425,10.7738,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",0@7055
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,"Napa, California",41.29,-73.9208,http://dbpedia.org/,,"('label', 'ontology')",1@5567
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,"Napa, California",,-73.9208,http://dbpedia.org/,,"('label', 'lat', 'ontology')",1@5567
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,"Napa, California",41.29,,http://dbpedia.org/,,"('label', 'lon', 'ontology')",1@5567
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,"Napa, California",41.29,-73.9208,http://dbpedia.org/,,"('label', 'ontology', 'ele')",1@5567
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,43.2167,2.35,http://sws.geonames.org/,,"('label',)",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,38.2971,2.35,http://sws.geonames.org/,,"('label', 'lat')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,43.2167,-122.286,http://sws.geonames.org/,,"('label', 'lon')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,43.2167,2.35,http://sws.geonames.org/,,"('label', 'ontology')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,43.2167,2.35,http://sws.geonames.org/,,"('label', 'ele')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,38.2971,-122.286,http://sws.geonames.org/,,"('label', 'lat', 'lon')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,38.2971,2.35,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,38.2971,2.35,http://sws.geonames.org/,,"('label', 'lat', 'ele')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,43.2167,-122.286,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,43.2167,-122.286,http://sws.geonames.org/,,"('label', 'lon', 'ele')",1@6840
napa,38.2972,-122.28399999999999,http://rdf.freebase.com/,,Napa,43.2167,2.35,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",1@6840
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),19.0144,72.8479,http://sws.geonames.org/,,"('label',)",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),43.6667,72.8479,http://sws.geonames.org/,,"('label', 'lat')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),19.0144,6.91667,http://sws.geonames.org/,,"('label', 'lon')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),19.0144,72.8479,http://data.nytimes.com/,,"('label', 'ontology')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),19.0144,72.8479,http://sws.geonames.org/,,"('label', 'ele')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),43.6667,6.91667,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),43.6667,72.8479,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),43.6667,72.8479,http://sws.geonames.org/,,"('label', 'lat', 'ele')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),19.0144,6.91667,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),19.0144,6.91667,http://sws.geonames.org/,,"('label', 'lon', 'ele')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),19.0144,72.8479,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",0@3928
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),4.59806,-74.0758,http://data.nytimes.com/,,"('label', 'ontology')",0@271
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),43.6667,-74.0758,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",0@271
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),4.59806,6.91667,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",0@271
grasse,43.6589,6.9258,http://rdf.freebase.com/,,Grasse (France),4.59806,-74.0758,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",0@271
Grasse (France),43.6667,6.91667,http://data.nytimes.com/,,grasse,31.9961,44.3147,http://rdf.freebase.com/,,"('label', 'ontology')",1@3672
Grasse (France),43.6667,6.91667,http://data.nytimes.com/,,grasse,43.6589,44.3147,http://rdf.freebase.com/,,"('label', 'lat', 'ontology')",1@3672
Grasse (France),43.6667,6.91667,http://data.nytimes.com/,,grasse,31.9961,6.9258,http://rdf.freebase.com/,,"('label', 'lon', 'ontology')",1@3672
Grasse (France),43.6667,6.91667,http://data.nytimes.com/,,grasse,31.9961,44.3147,http://rdf.freebase.com/,,"('label', 'ontology', 'ele')",1@3672
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),19.0144,72.8479,http://data.nytimes.com/,,"('label', 'ontology')",0@3928
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),43.6667,72.8479,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",0@3928
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),19.0144,6.91667,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",0@3928
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),19.0144,72.8479,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",0@3928
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),43.6667,-74.0758,http://rdf.freebase.com/,,"('label', 'lat')",0@271
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),4.59806,6.91667,http://rdf.freebase.com/,,"('label', 'lon')",0@271
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),4.59806,-74.0758,http://data.nytimes.com/,,"('label', 'ontology')",0@271
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),43.6667,6.91667,http://rdf.freebase.com/,,"('label', 'lat', 'lon')",0@271
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),43.6667,-74.0758,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",0@271
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),43.6667,-74.0758,http://rdf.freebase.com/,,"('label', 'lat', 'ele')",0@271
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),4.59806,6.91667,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",0@271
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),4.59806,6.91667,http://rdf.freebase.com/,,"('label', 'lon', 'ele')",0@271
Grasse,43.6667,6.91667,http://sws.geonames.org/,,Grasse (France),4.59806,-74.0758,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",0@271
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),43.6667,72.8479,http://sws.geonames.org/,,"('label', 'lat')",0@3928
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),19.0144,72.8479,http://data.nytimes.com/,,"('label', 'ontology')",0@3928
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),43.6667,6.91667,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@3928
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),43.6667,72.8479,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",0@3928
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),43.6667,72.8479,http://sws.geonames.org/,,"('label', 'lat', 'ele')",0@3928
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),19.0144,6.91667,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",0@3928
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),19.0144,72.8479,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",0@3928
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),43.6667,-74.0758,http://rdf.freebase.com/,,"('label', 'lat')",0@271
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),4.59806,-74.0758,http://data.nytimes.com/,,"('label', 'ontology')",0@271
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),43.6667,6.91667,http://rdf.freebase.com/,,"('label', 'lat', 'lon')",0@271
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),43.6667,-74.0758,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",0@271
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),43.6667,-74.0758,http://rdf.freebase.com/,,"('label', 'lat', 'ele')",0@271
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),4.59806,6.91667,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",0@271
Grasse,43.6667,6.9167,http://dbpedia.org/,,Grasse (France),4.59806,-74.0758,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",0@271
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,39.5296,-119.814,http://sws.geonames.org/,,"('label',)",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,25.2819,-119.814,http://sws.geonames.org/,,"('label', 'lat')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,39.5296,110.286,http://sws.geonames.org/,,"('label', 'lon')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,39.5296,-119.814,http://sws.geonames.org/,,"('label', 'ontology')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,39.5296,-119.814,http://sws.geonames.org/,,"('label', 'ele')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,25.2819,110.286,http://sws.geonames.org/,,"('label', 'lat', 'lon')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,25.2819,-119.814,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,25.2819,-119.814,http://sws.geonames.org/,,"('label', 'lat', 'ele')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,39.5296,110.286,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,39.5296,110.286,http://sws.geonames.org/,,"('label', 'lon', 'ele')",1@6082
Guilin (China),25.2819,110.286,http://data.nytimes.com/,,Guilin,39.5296,-119.814,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",1@6082
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),43.0522,-87.9558,http://dbpedia.org/,,"('label',)",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),11.9333,-87.9558,http://dbpedia.org/,,"('label', 'lat')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),43.0522,-85.95,http://dbpedia.org/,,"('label', 'lon')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),43.0522,-87.9558,http://data.nytimes.com/,,"('label', 'ontology')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),43.0522,-87.9558,http://dbpedia.org/,,"('label', 'ele')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),11.9333,-85.95,http://dbpedia.org/,,"('label', 'lat', 'lon')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),11.9333,-87.9558,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),11.9333,-87.9558,http://dbpedia.org/,,"('label', 'lat', 'ele')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),43.0522,-85.95,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),43.0522,-85.95,http://dbpedia.org/,,"('label', 'lon', 'ele')",1@1388
granada nicaragua,11.9333,-85.95,http://rdf.freebase.com/,,Granada (Nicaragua),43.0522,-87.9558,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",1@1388
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,55.5945,12.6664,http://sws.geonames.org/,,"('label',)",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,40.8657,12.6664,http://sws.geonames.org/,,"('label', 'lat')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,55.5945,-73.9268,http://sws.geonames.org/,,"('label', 'lon')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,55.5945,12.6664,http://sws.geonames.org/,,"('label', 'ontology')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,55.5945,12.6664,http://sws.geonames.org/,,"('label', 'ele')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,40.8657,-73.9268,http://sws.geonames.org/,,"('label', 'lat', 'lon')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,40.8657,12.6664,http://sws.geonames.org/,,"('label', 'lat', 'ontology')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,40.8657,12.6664,http://sws.geonames.org/,,"('label', 'lat', 'ele')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,55.5945,-73.9268,http://sws.geonames.org/,,"('label', 'lon', 'ontology')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,55.5945,-73.9268,http://sws.geonames.org/,,"('label', 'lon', 'ele')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,Inwood,55.5945,12.6664,http://sws.geonames.org/,,"('label', 'ontology', 'ele')",1@2409
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",33.8303,-116.545,http://data.nytimes.com/,,"('label',)",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",,-116.545,http://data.nytimes.com/,,"('label', 'lat')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",33.8303,,http://data.nytimes.com/,,"('label', 'lon')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",33.8303,-116.545,http://dbpedia.org/,,"('label', 'ontology')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",33.8303,-116.545,http://data.nytimes.com/,,"('label', 'ele')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",,,http://data.nytimes.com/,,"('label', 'lat', 'lon')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",,-116.545,http://dbpedia.org/,,"('label', 'lat', 'ontology')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",,-116.545,http://data.nytimes.com/,,"('label', 'lat', 'ele')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",33.8303,,http://dbpedia.org/,,"('label', 'lon', 'ontology')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",33.8303,,http://data.nytimes.com/,,"('label', 'lon', 'ele')",1@1719
inwood manhattan,40.867444,-73.921509,http://rdf.freebase.com/,,"Inwood, Manhattan",33.8303,-116.545,http://dbpedia.org/,,"('label', 'ontology', 'ele')",1@1719
Dragør,55.5833,12.6667,http://dbpedia.org/,,Dragør,55.5945,12.6664,http://sws.geonames.org/,,"('label', 'lat', 'lon')",0@7471
Dragør,55.5945,12.6664,http://sws.geonames.org/,,dragor,17.4995,12.6833,http://rdf.freebase.com/,,"('label', 'lon', 'ontology')",1@6931
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),18.9186,-99.2267,http://dbpedia.org/,,"('label',)",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),27.0333,-99.2267,http://dbpedia.org/,,"('label', 'lat')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),18.9186,88.2667,http://dbpedia.org/,,"('label', 'lon')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),18.9186,-99.2267,http://data.nytimes.com/,,"('label', 'ontology')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),18.9186,-99.2267,http://dbpedia.org/,,"('label', 'ele')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),27.0333,88.2667,http://dbpedia.org/,,"('label', 'lat', 'lon')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),27.0333,-99.2267,http://data.nytimes.com/,,"('label', 'lat', 'ontology')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),27.0333,-99.2267,http://dbpedia.org/,,"('label', 'lat', 'ele')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),18.9186,88.2667,http://data.nytimes.com/,,"('label', 'lon', 'ontology')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),18.9186,88.2667,http://dbpedia.org/,,"('label', 'lon', 'ele')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling (India),18.9186,-99.2267,http://data.nytimes.com/,,"('label', 'ontology', 'ele')",1@2871
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling,50.9832,-118.20200000000001,http://data.nytimes.com/,,"('label',)",1@2863
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling,27.0333,-118.20200000000001,http://data.nytimes.com/,,"('label', 'lat')",1@2863
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling,50.9832,88.2667,http://data.nytimes.com/,,"('label', 'lon')",1@2863
Darjeeling,27.03,88.16,http://dbpedia.org/,,Darjeeling,50.9832,-118.20200000000001,http://sws.geonames.org/,,"('label', 'ontology')",1@2863
